"anio_acci","nro_acci","fecha","desc_dia","fecha_aprox","hora_aprox","desc_ruta","km","cant_participantes","desc_participante","calle_avenida_km","total","heridos_leves","heridos_graves","heridos_gravisimos","ilesos","fallecidos","sin_datos","posicion_XY","desc_tipo_via","desc_ruta_ori","desc_loc","desc_dpto","desc_tipo_calzada","desc_tipo_banquina","desc_unidad_regional","desc_lugar_calzada","desc_zona","desc_prioridad","desc_estado_semaforo","desc_lugar_via","desc_estado_via","desc_estado_visibilidad","desc_luminosidad","desc_estado_clima","desc_tipo_colision","desc_tipo_atropello","desc_tipo_hecho","desc_pres_calzada","desc_senializacion","desc_separacion_via","desc_restriccion"
2014,11,12/04/2014,"Sabado",0,21:20:00,,"0.0",2,"Automóvil,Moto/Ciclomotor","Pastor Barrios 1100",3,2,0,0,1,0,0,,"Calle",,"LAGUNA PAIVA","La Capital","Asfalto","Pavimento","I","S/D","S/D","S/D","S/D","Recta","Bueno","Buena","Con luz artificial","Buen Tiempo","Lateral","S/D","Colisión","S/D","S/D","S/D","S/D"
2014,12,18/01/2014,"Sabado",0,23:00:00,,"0.0",2,"Peatón,Automóvil","Av Peñaloza Y Alberti",2,1,0,0,1,0,0,,"Avenida",,"SANTA FE","La Capital","Hormigón","Pavimento","I","Dentro","Urbana","Ninguna","No existe","Intersección","Bueno","Buena","Nocturna,Con luz artificial","Buen Tiempo","Lateral","S/D","Colisión","S/D","Faltante","Cordón divisorio","Sin restricción"
2014,13,06/01/2014,"Lunes",0,20:00:00,,"0.0",2,"Moto/Ciclomotor,Automóvil","Maipu 2400",3,2,0,0,1,0,0,,"Calle",,"LAGUNA PAIVA","La Capital","Asfalto","S/D","I","Dentro","S/D","S/D","S/D","Recta","Bueno","Buena","Atardecer","Buen Tiempo","S/D","S/D","Colisión","S/D","S/D","S/D","Sin restricción"
2014,14,01/01/2014,"Miercoles",0,23:50:00,,"0.0",2,"Moto/Ciclomotor,Automóvil","Teniente Loza Y Av Santa Fe",2,2,0,0,0,0,0,,"Avenida",,"SANTA FE","La Capital","Asfalto","S/D","I","S/D","Urbana","S/D","S/D","Recta","Con baches","S/D","Nocturna","Buen Tiempo","S/D","S/D","Colisión","Material Suelto","Faltante","Ninguna","S/D"
2014,15,31/01/2014,"Viernes",0,21:10:00,"Ruta Nacional 11","0.0",1,"Moto/Ciclomotor","RUTA NACIONAL 11 Y ROQUE SAENZ PEÑA",2,2,0,0,0,0,0,,"Ruta",11,"CORONDA","San Jerónimo","Asfalto","Natural","XV","Dentro","Urbana","Semáforo","Funciona","Intersección","Bueno","Buena","Con luz artificial","Buen Tiempo","S/D","S/D","Despiste","S/D","S/D","Línea divisoria pintada","Sin restricción"
2014,16,08/01/2014,"Miercoles",0,18:10:00,,"0.0",2,"Pickup/Utilitario,Pickup/Utilitario","J M Zuviria Y Pedro Ferre",2,1,0,0,1,0,0,,"Avenida",,"SANTA FE","La Capital","Asfalto","No existe","I","Dentro","Urbana","Semáforo","Funciona","Intersección","Bueno","Buena","Diurna","Buen Tiempo","Lateral","S/D","Colisión","S/D","Vertical","Cordón divisorio","Sin restricción"
2014,17,17/01/2014,"Viernes",0,20:30:00,,"0.0",2,"Automóvil,Moto/Ciclomotor","Av Blas Parera Y Combatientes de Malvinas",3,2,0,0,1,0,0,,"Avenida",,"SANTA FE","La Capital","Tierra","Natural","I","S/D","Urbana","Semáforo","S/D","Intersección","Deteriorada","S/D","Nocturna","Buen Tiempo","S/D","S/D","Colisión","Ninguna","S/D","Cordón divisorio","Sin restricción"
2014,18,07/01/2014,"Martes",0,20:00:00,,"0.0",2,"Moto/Ciclomotor,Automóvil","Av A del Valle Y Quintana",3,3,0,0,0,0,0,,"Avenida",,"SANTA FE","La Capital","Asfalto","No existe","I","Dentro","Urbana","Ninguna","No existe","Intersección","Con baches","Buena","Atardecer,Con luz artificial","Otro","Lateral","S/D","Caída ocupante,Colisión","S/D","Faltante","Cordón divisorio","Sin restricción"
2014,19,19/01/2014,"Domingo",0,02:20:00,,"0.0",2,"Moto/Ciclomotor,Automóvil","AV BLAS PARERA Y MENDEZ",3,2,0,0,1,0,0,,"Avenida",,"SANTA FE","La Capital","Asfalto","Pavimento","I","Dentro","Urbana","Ninguna","No existe","Intersección","Bueno","Buena","Nocturna,Con luz artificial","Buen Tiempo","Lateral","S/D","Colisión","S/D","Horizontal,Vertical","Guardarrail","Sin restricción"
2014,20,16/01/2014,"Jueves",0,13:45:00,,"0.0",2,"Moto/Ciclomotor,Automóvil","Pedro Centeno Y Av A del Valle",2,1,0,0,1,0,0,,"Avenida",,"SANTA FE","La Capital","Asfalto","No existe","I","Dentro","Urbana","Semáforo","Funciona","Intersección","Bueno","Buena","Diurna","Buen Tiempo","Lateral","S/D","Colisión","S/D","Vertical","Ninguna","Sin restricción"
2014,21,15/01/2014,"Miercoles",0,21:10:00,,"0.0",2,"Moto/Ciclomotor,Automóvil","Pedro Vittori Y Pedro Centeno",2,1,0,0,1,0,0,,"Calle",,"SANTA FE","La Capital","Asfalto","No existe","I","Dentro","Urbana","Semáforo","Funciona","Intersección","Bueno","Buena","Nocturna,Con luz artificial","Buen Tiempo","Lateral","S/D","Colisión","S/D","Vertical","Ninguna","Sin restricción"
2014,22,15/01/2014,"Miercoles",0,08:40:00,,"0.0",2,"Taxi/Remis,Pickup/Utilitario","Av A del Valle Y Martin Zapata",3,1,0,0,2,0,0,,"Avenida",,"SANTA FE","La Capital","Asfalto","No existe","I","Dentro","Urbana","Ninguna","No existe","Intersección","Bueno","S/D","Diurna","Buen Tiempo","Lateral","S/D","Colisión","S/D","S/D","Ninguna","Sin restricción"
2014,23,13/01/2014,"Lunes",0,19:15:00,,"0.0",2,"Moto/Ciclomotor,Automóvil","Mariano Candioti Y Juan Bautista Alberdi",3,2,0,0,0,0,1,,"Calle",,"SANTO TOMÉ","La Capital","Asfalto","Pavimento","I","Dentro","Urbana","Semáforo","Funciona","Recta","Bueno","Buena","Diurna","Buen Tiempo","Frontal","S/D","Colisión","S/D","Faltante","S/D","Sin restricción"
2014,24,07/01/2014,"Martes",0,11:15:00,,"0.0",2,"Moto/Ciclomotor,Automóvil","J M Zuviria Y Luciano Torrent",2,1,0,0,1,0,0,,"Avenida",,"SANTA FE","La Capital","Asfalto","No existe","I","Dentro","Urbana","Semáforo","Funciona","Intersección","Bueno","Buena","Diurna","Buen Tiempo","Lateral","S/D","Colisión","S/D","Vertical","Cordón divisorio","S/D"
2014,25,14/01/2014,"Martes",0,22:00:00,,"0.0",2,"Moto/Ciclomotor,Automóvil","J Castelli Y Av Urquiza",2,1,0,0,1,0,0,,"Calle",,"SANTA FE","La Capital","S/D","No existe","I","Dentro","Urbana","Ninguna","No existe","Intersección","S/D","Reducida","Nocturna,Con luz artificial","Buen Tiempo","Lateral","S/D","Colisión","S/D","S/D","Cordón divisorio","Sin restricción"
2014,26,10/01/2014,"Viernes",0,19:00:00,,"0.0",2,"Bicicleta,Automóvil","General Manuel Belgrano Y Balcarce",2,1,0,0,1,0,0,"-31.677666666667,-60.763361111111","Calle",,"SANTO TOMÉ","La Capital","Asfalto","Pavimento","I","Dentro","Urbana","Ninguna","No existe","Intersección","Bueno","Buena","Diurna","Buen Tiempo","Lateral","S/D","Atropello","S/D","Faltante","Ninguna","Sin restricción"
2014,27,03/01/2014,"Viernes",0,11:00:00,,"0.0",2,"Moto/Ciclomotor,Pickup/Utilitario","9 de Julio Y Quintana",3,2,0,0,1,0,0,,"Calle",,"SANTA FE","La Capital","Asfalto","No existe","I","Dentro","Urbana","Ninguna","No existe","Intersección","Con baches","Buena","Diurna","Buen Tiempo","Lateral","S/D","Colisión","S/D","Faltante","Cordón divisorio","Sin restricción"
2014,28,11/01/2014,"Sabado",0,13:00:00,,"0.0",2,"Moto/Ciclomotor,Moto/Ciclomotor","Larrea Y Republica de Siria",3,3,0,0,0,0,0,,"Calle",,"SANTA FE","La Capital","S/D","S/D","I","S/D","Urbana","S/D","S/D","Intersección","S/D","S/D","Diurna","S/D","Lateral","S/D","Colisión","S/D","S/D","S/D","S/D"
2014,29,02/01/2014,"Jueves",0,20:00:00,,"0.0",2,"Automóvil,Moto/Ciclomotor","Av 27 de Febrero Y Vieytes",4,3,0,0,1,0,0,,"Avenida",,"SANTA FE","La Capital","S/D","S/D","I","S/D","Urbana","S/D","S/D","Intersección","S/D","S/D","Nocturna","S/D","Lateral","S/D","Colisión","S/D","S/D","S/D","S/D"
2014,30,13/01/2014,"Lunes",0,14:00:00,,"0.0",2,"Moto/Ciclomotor,Automóvil","Av Facundo Zuviria Y Estanislao Zeballos",2,1,0,0,1,0,0,,"Avenida",,"SANTA FE","La Capital","Hormigón","No existe","I","Dentro","Urbana","Semáforo","Funciona","Intersección","Bueno","Buena","Diurna","Buen Tiempo","Lateral","S/D","Colisión","S/D","Vertical","Cordón divisorio","Sin restricción"
2014,31,11/01/2014,"Sabado",0,20:45:00,,"0.0",2,"Automóvil,Moto/Ciclomotor","Alberti Y Las Heras",4,3,0,0,1,0,0,,"Calle",,"SANTA FE","La Capital","S/D","S/D","I","S/D","Urbana","S/D","S/D","Intersección","S/D","S/D","Nocturna","S/D","De alcance","S/D","Colisión","S/D","S/D","S/D","S/D"
2014,32,07/01/2014,"Martes",0,18:00:00,,"0.0",2,"Moto/Ciclomotor,Automóvil","Aritobulo del Valle Y Avenida Nuestra Señora del Luj",2,1,0,0,1,0,0,,"Calle",,"SANTO TOMÉ","La Capital","Asfalto","Pavimento","I","Dentro","Urbana","Ninguna","Funciona","Intersección","Bueno","Buena","Diurna","Buen Tiempo","Lateral","S/D","Colisión","S/D","Faltante","Ninguna","Sin restricción"
2014,33,11/01/2014,"Sabado",0,13:00:00,,"0.0",2,"Moto/Ciclomotor,Moto/Ciclomotor","Larrea Y Republica de Siria",3,3,0,0,0,0,0,,"Calle",,"SANTA FE","La Capital","S/D","S/D","I","S/D","Urbana","S/D","S/D","Intersección","S/D","S/D","Diurna","S/D","Lateral","S/D","Colisión","S/D","S/D","S/D","S/D"
2014,34,09/01/2014,"Jueves",0,,,"0.0",1,"Pickup/Utilitario","J Macia Y Frutos",2,1,0,0,1,0,0,,"Calle",,"SANTO TOMÉ","La Capital","Ripio","No existe","I","Dentro","Urbana","Ninguna","No existe","Intersección","Con baches","Buena","Diurna","Buen Tiempo","Lateral","S/D","Colisión","S/D","Faltante","Ninguna","Sin restricción"
2014,35,18/01/2014,"Sabado",0,12:00:00,,"0.0",2,"Automóvil,Moto/Ciclomotor","Piedrabuena Y Larguia",4,3,0,0,1,0,0,,"Calle",,"SANTA FE","La Capital","Ripio","No existe","I","S/D","Urbana","Ninguna","No existe","Intersección","Bueno","Buena","Diurna","Buen Tiempo","Lateral","S/D","Colisión","Ninguna","Faltante","Ninguna","Sin restricción"
2014,36,03/01/2014,"Viernes",0,14:15:00,,"0.0",2,"Automóvil,Bicicleta","Av 27 de Febrero Y Juan de Garay",2,1,0,0,1,0,0,"-31.652972222222,-60.705666666667","Avenida",,"SANTA FE","La Capital","S/D","S/D","I","S/D","Urbana","S/D","S/D","Intersección","S/D","S/D","Diurna","S/D","S/D","S/D","Atropello","S/D","S/D","S/D","S/D"
2014,37,18/01/2014,"Sabado",0,08:20:00,"Ruta Nacional 11","0.0",2,"Moto/Ciclomotor,Automóvil","castelli ",3,2,0,0,1,0,0,,"Ruta",11,"SANTA FE","La Capital","Hormigón","Pavimento","I","Dentro","Urbana","Semáforo","Funciona","Intersección","Bueno","Buena","Diurna","Buen Tiempo","Lateral","S/D","Colisión","S/D","Horizontal,Vertical","Cordón divisorio","Sin restricción"
2014,38,15/01/2014,"Miercoles",0,15:30:00,,"0.0",2,"Automóvil,Moto/Ciclomotor","Espora Y Talcahuano",2,1,0,0,1,0,0,,"Calle",,"SANTA FE","La Capital","S/D","S/D","I","S/D","Urbana","S/D","S/D","Intersección","S/D","S/D","Diurna","S/D","Lateral","S/D","Colisión","S/D","S/D","S/D","S/D"
2014,39,27/01/2014,"Lunes",0,17:50:00,,"0.0",2,"Moto/Ciclomotor,Automóvil","Av A del Valle 8400",3,2,0,0,1,0,0,,"Calle",,"SANTA FE","La Capital","Asfalto","No existe","I","Dentro","Urbana","Ninguna","No existe","Intersección","Bueno","Buena","Diurna","Buen Tiempo","Lateral","S/D","Colisión","S/D","Faltante","Cordón divisorio","Sin restricción"
2014,40,29/01/2014,"Miercoles",0,11:00:00,,"0.0",2,"Automóvil,Moto/Ciclomotor","Derqui Y Republica de Siria",2,0,1,0,0,0,1,,"Calle",,"SANTA FE","La Capital","S/D","No existe","I","Dentro","Urbana","S/D","No existe","Intersección","Otro","S/D","Diurna","S/D","S/D","S/D","S/D","S/D","Faltante","S/D","S/D"
2014,41,15/01/2014,"Miercoles",0,11:00:00,,"0.0",2,"Moto/Ciclomotor,Pickup/Utilitario","Chaco Y Gdor Servando Bayo",3,2,0,0,1,0,0,,"Calle",,"SANTA FE","La Capital","Tierra","No existe","I","S/D","Urbana","Ninguna","No existe","Intersección","Bueno","Buena","Diurna","Buen Tiempo","De alcance","S/D","Colisión","Ninguna","Faltante","Ninguna","Sin restricción"
2014,42,28/01/2014,"Martes",0,12:00:00,,"0.0",2,"Automóvil,Moto/Ciclomotor","Av Gral Paz Y Huergo",2,1,0,0,1,0,0,,"Avenida",,"SANTA FE","La Capital","Asfalto","No existe","I","S/D","Urbana","Ninguna","Funciona","Intersección","Bueno","Buena","Diurna","Buen Tiempo","Frontal","S/D","Colisión","S/D","Horizontal,Vertical","Ninguna","Sin restricción"
2014,43,27/01/2014,"Lunes",0,19:15:00,,"0.0",2,"Moto/Ciclomotor,Automóvil","Belgrano Y Ricardo Aldao",2,1,0,0,1,0,0,,"Calle",,"SANTA FE","La Capital","S/D","S/D","I","Dentro","Urbana","S/D","S/D","Intersección","S/D","S/D","Atardecer","S/D","S/D","S/D","S/D","S/D","S/D","S/D","S/D"
2014,44,01/01/2014,"Miercoles",0,05:20:00,"Ruta Nacional 11","0.0",2,"Moto/Ciclomotor,Automóvil"," ",3,2,0,0,1,0,0,,"Ruta",11,"SANTO TOMÉ","La Capital","Asfalto","No existe","I","Dentro","Urbana","Ninguna","No existe","Curva","Bueno","Buena","Nocturna","Buen Tiempo","Lateral","S/D","Colisión","S/D","S/D","Guardarrail","Sin restricción"
2014,45,25/01/2014,"Sabado",0,21:50:00,,"0.0",2,"Moto/Ciclomotor,Automóvil","Av Gral Paz Y Martin Zapata",2,1,0,0,1,0,0,,"Avenida",,"SANTA FE","La Capital","Asfalto","No existe","I","Dentro","Urbana","Ninguna","No existe","Intersección","Bueno","Buena","Nocturna","Buen Tiempo","Frontal","S/D","Colisión","S/D","Vertical","Ninguna","Sin restricción"
2014,46,19/01/2014,"Domingo",0,02:20:00,,"0.0",2,"Automóvil,Moto/Ciclomotor","AV. BLAS PARERA  Y J.R. MENDEZ",3,1,0,0,2,0,0,,"Calle",,"SANTA FE","La Capital","Asfalto","No existe","I","S/D","Urbana","Semáforo","No existe","Intersección","Bueno","Reducida","Nocturna","Buen Tiempo","Frontal","S/D","Colisión","Ninguna","Faltante","Guardarrail","Sin restricción"
2014,47,12/01/2014,"Domingo",0,22:00:00,,"0.0",2,"Moto/Ciclomotor,Moto/Ciclomotor","Candioti Y Beruti",3,3,0,0,0,0,0,,"Calle",,"SANTA FE","La Capital","Asfalto","No existe","I","Dentro","Urbana","Ninguna","No existe","Intersección","Bueno","Buena","Nocturna,Con luz artificial","Buen Tiempo","Lateral","S/D","Colisión","S/D","Faltante","Ninguna","Sin restricción"
2014,48,24/01/2014,"Viernes",0,19:50:00,,"0.0",2,"Moto/Ciclomotor,Automóvil","Av Gral Paz Y Gorostiaga",2,1,0,0,1,0,0,,"Avenida",,"SANTA FE","La Capital","Asfalto","S/D","I","Dentro","Urbana","S/D","S/D","Intersección","S/D","S/D","S/D","S/D","S/D","S/D","S/D","S/D","S/D","S/D","S/D"
2014,49,04/01/2014,"Sabado",0,19:00:00,,"0.0",2,"Moto/Ciclomotor,Pickup/Utilitario","Mariano Candioti Y 12 de septiembre",4,2,0,0,2,0,0,,"Calle",,"SANTO TOMÉ","La Capital","Asfalto","No existe","I","Dentro","Urbana","Ninguna","No existe","Intersección","Bueno","Buena","Diurna","Buen Tiempo","Lateral","S/D","Colisión","S/D","Faltante","Ninguna","Sin restricción"
2014,50,23/01/2014,"Jueves",0,07:20:00,,"0.0",2,"Moto/Ciclomotor,Automóvil","Av A del Valle Y Callejón El Sable",3,0,1,0,2,0,0,,"Avenida",,"SANTA FE","La Capital","Asfalto","No existe","I","Dentro","Urbana","Ninguna","No existe","Recta","Bueno","Buena","Diurna","Buen Tiempo","Lateral","S/D","Colisión","S/D","Faltante","Guardarrail","Sin restricción"
2014,51,19/01/2014,"Domingo",0,17:15:00,,"0.0",2,"Peatón,Moto/Ciclomotor","Salvador del Carril Y Av Almte Brown",3,1,0,0,2,0,0,"-31.621833333333,-60.678194444444","Avenida",,"SANTA FE","La Capital","Asfalto","No existe","I","Dentro","Urbana","Semáforo","Funciona","Intersección","Bueno","Buena","Diurna","Buen Tiempo","S/D","S/D","Atropello","S/D","Horizontal,Vertical","Ninguna","Sin restricción"
2014,52,09/01/2014,"Jueves",0,12:20:00,,"0.0",2,"Moto/Ciclomotor,Automóvil","Pedro Vittori Y P.D. Colodrero",2,1,0,0,1,0,0,,"Calle",,"SANTA FE","La Capital","Hormigón","No existe","I","Dentro","Urbana","Ninguna","No existe","Recta","Bueno","Buena","Diurna","Buen Tiempo","De alcance","S/D","Colisión","S/D","Faltante","Cordón divisorio","Sin restricción"
2014,53,16/01/2014,"Jueves",0,16:30:00,,"0.0",2,"Moto/Ciclomotor,Pickup/Utilitario","Av Blas Parera Y Millan Medina",2,1,0,0,0,0,1,,"S/D",,"SANTA FE","La Capital","Asfalto","No existe","I","S/D","S/D","Semáforo","Funciona","Intersección","Bueno","Buena","Diurna","Buen Tiempo","De alcance","S/D","Colisión","S/D","Vertical","Cordón divisorio","Sin restricción"
2014,54,17/01/2014,"Viernes",0,19:00:00,,"0.0",2,"Bicicleta,Automóvil","Av Galicia Y Avellaneda",2,0,0,0,0,0,2,"-31.608,-60.678333333333","Avenida",,"SANTA FE","La Capital","Asfalto","No existe","I","Dentro","Urbana","Ninguna","No existe","Intersección","Bueno","Buena","Diurna","Buen Tiempo","S/D","S/D","Atropello","S/D","Faltante","S/D","Sin restricción"
2014,55,03/01/2014,"Viernes",0,10:30:00,,"0.0",2,"Moto/Ciclomotor,Automóvil","Hernandarias Y Presidente Bernardino Rivadavi",2,1,0,0,1,0,0,,"Calle",,"SANTO TOMÉ","La Capital","Asfalto","No existe","I","Dentro","Urbana","Ninguna","No existe","Intersección","Bueno","Buena","Diurna","Buen Tiempo","Lateral","S/D","Colisión","Ninguna","Faltante","Ninguna","Sin restricción"
2014,56,07/01/2014,"Martes",0,22:40:00,"Ruta Nacional 11","0.0",1,"Bicicleta","Reg 12 de Infanteria ",2,2,0,0,0,0,0,"-31.591638888889,-60.724111111111","Ruta",11,"SANTA FE","La Capital","Hormigón","Pavimento","I","Dentro","Urbana","Ninguna","No existe","Intersección","Bueno","Buena","Nocturna,Con luz artificial","Buen Tiempo","S/D","S/D","Caída ocupante","S/D","Horizontal,Vertical","Cordón divisorio","Sin restricción"
2014,57,16/01/2014,"Jueves",0,19:00:00,,"0.0",2,"Moto/Ciclomotor,Taxi/Remis","Av Gral Paz Y R Godoy",3,1,0,0,2,0,0,,"Avenida",,"SANTA FE","La Capital","Asfalto","No existe","I","Dentro","Urbana","Ninguna","No existe","Intersección","Bueno","Buena","Nocturna","Buen Tiempo","Frontal","S/D","Colisión","S/D","Vertical","Ninguna","Sin restricción"
2014,58,06/01/2014,"Lunes",0,12:00:00,,"0.0",2,"Moto/Ciclomotor,Automóvil","Millan Medina Y Azopardo",2,1,0,0,0,0,1,,"Calle",,"SANTA FE","La Capital","Asfalto","No existe","I","S/D","Urbana","Ninguna","No existe","Cruce","Deteriorada","Buena","Diurna","Buen Tiempo","De alcance","S/D","Colisión","Otro","Faltante","Ninguna","Sin restricción"
2014,59,11/01/2014,"Sabado",0,14:30:00,,"0.0",2,"Moto/Ciclomotor,Automóvil","Millan Medina Y Av Blas Parera",2,1,0,0,0,0,1,,"Avenida",,"SANTA FE","La Capital","Asfalto","No existe","I","S/D","Urbana","Semáforo","Funciona","Cruce","Deteriorada","Buena","Diurna","Buen Tiempo","Lateral","S/D","Colisión","Otro","Horizontal,Vertical","Ninguna","Sin restricción"
2014,60,06/01/2014,"Lunes",0,18:20:00,"Ruta Provincial 1","0.0",2,"Automóvil,Moto/Ciclomotor","Vicente Zarza ",2,1,0,0,1,0,0,,"Ruta",1,"SAN JOSÉ DEL RINCÓN","La Capital","Hormigón","Pavimento","I","Dentro","Urbana","Semáforo","Funciona","Intersección","Bueno","S/D","Diurna","Buen Tiempo","Lateral","S/D","Colisión","S/D","Horizontal,Vertical","Cordón divisorio","Sin restricción"
2014,61,03/01/2014,"Viernes",0,06:00:00,,"0.0",1,"Automóvil","Gorriti Y Pje Luis Braille",1,1,0,0,0,0,0,,"Calle",,"SANTA FE","La Capital","Hormigón","Pavimento","I","Dentro","Urbana","Ninguna","No existe","Intersección","Bueno","Buena","Diurna","Buen Tiempo","S/D","S/D","Vuelco","Material Suelto","Vertical","Cordón divisorio","Sin restricción"
2014,62,14/01/2014,"Martes",0,14:30:00,"Ruta Nacional 11","0.0",2,"Peatón,Automóvil","Gorriti ",2,1,0,0,1,0,0,"-31.583083333333,-60.72625","Ruta",11,"SANTA FE","La Capital","Hormigón","Pavimento","I","Dentro","Urbana","Semáforo","Funciona","Intersección","Bueno","Buena","Diurna","Buen Tiempo","S/D","S/D","Atropello","S/D","Horizontal,Vertical","Cordón divisorio","Sin restricción"
2014,63,14/01/2014,"Martes",0,10:00:00,,"0.0",2,"Moto/Ciclomotor,Pickup/Utilitario","Estanislao Zeballos 4150",3,2,0,0,1,0,0,,"Calle",,"SANTA FE","La Capital","Hormigón","Pavimento","I","Dentro","Urbana","Ninguna","No existe","Recta","Bueno","Buena","Diurna","Buen Tiempo","Lateral","S/D","Colisión","S/D","Faltante","Ninguna","Sin restricción"
2014,64,13/01/2014,"Lunes",0,13:00:00,,"0.0",2,"Moto/Ciclomotor,Automóvil","Ayacucho Y Gdor Rodolfo Lehman",2,1,0,0,1,0,0,,"Calle",,"SANTA FE","La Capital","Asfalto","Natural","I","Dentro","Urbana","Ninguna","No existe","Intersección","Con baches","Buena","Diurna","Buen Tiempo","Lateral","S/D","Colisión","Material Suelto","Faltante","Ninguna","Sin restricción"
