"anio_acci","nro_acci","fecha","desc_dia","fecha_aprox","hora_aprox","desc_ruta","km","cant_participantes","desc_participante","calle_avenida_km","total","heridos_leves","heridos_graves","heridos_gravisimos","ilesos","fallecidos","sin_datos","posicion_XY","desc_tipo_via","desc_ruta_ori","desc_loc","desc_dpto","desc_tipo_calzada","desc_tipo_banquina","desc_unidad_regional","desc_lugar_calzada","desc_zona","desc_prioridad","desc_estado_semaforo","desc_lugar_via","desc_estado_via","desc_estado_visibilidad","desc_luminosidad","desc_estado_clima","desc_tipo_colision","desc_tipo_atropello","desc_tipo_hecho","desc_pres_calzada","desc_senializacion","desc_separacion_via","desc_restriccion"
2016,11,2/21/2016,"Domingo",0,22:10:00,"Ruta Provincial 70","1.5",2,"Bicicleta,Automóvil"," ",2,0,0,0,1,1,0,"-31.501962, -60.733344","Ruta",70,"RECREO","La Capital","Asfalto","Natural","I","Dentro","Urbana","Ninguna","No existe","Recta","Bueno","Reducida","Nocturna","Buen Tiempo","Lateral","S/D","Colisión","Ninguna","Vertical","Línea divisoria pintada","Sin restricción"
2016,12,2/10/2016,"Miercoles",0,17:00:00,"Ruta Nacional 11","524.0",2,"Automóvil,Camión"," ",4,0,1,0,2,1,0,"-31.141546, -60.733592","Ruta",11,"LLAMBI CAMPBELL","La Capital","Asfalto","Natural","I","Dentro","S/D","Marca Vial","No existe","Recta","Bueno","Buena","Diurna","Buen Tiempo","Frontal","S/D","Colisión","Ninguna","Horizontal","Línea divisoria pintada","Sin restricción"
2016,13,2/1/2016,"Lunes",0,23:30:00,,"0.0",2,"Transporte de Pasajeros Urbano (> 8 asientos),Moto/Ciclomotor","Teniente Loza Y 12 de Octubre",2,0,0,0,1,1,0,"-31.565861111111,-60.738638888889","Calle",,"SANTA FE","La Capital","Asfalto","No existe","I","Dentro","Urbana","Ninguna","No existe","Intersección","Bueno","Buena","Nocturna,Con luz artificial","Buen Tiempo","De alcance","S/D","Colisión","Otro","Faltante","Ninguna","Sin restricción"
2016,14,2/7/2016,"Domingo",0,17:30:00,,"0.0",1,"Transporte de Pasajeros Urbano (> 8 asientos)","ESTEVEZ BOERO Y CORTES PIA",2,0,0,0,1,1,0,"-31.633961, -60.656790","Calle",,"SANTA FE","La Capital","Asfalto","No existe","I","Dentro","Urbana","Ninguna","No existe","Intersección","Bueno","Buena","Diurna","Buen Tiempo","S/D","S/D","Caída ocupante","S/D","Faltante","Ninguna","Sin restricción"
2016,15,2/9/2016,"Martes",0,0:45:00,"Ruta Nacional 9","0.0",2,"Automóvil,Bicicleta","Amenabar 500",3,0,0,1,1,1,0,"-32.906481, -60.903295","Ruta",9,"ROLDÁN","San Lorenzo","Asfalto","Natural","XVII","Dentro","Urbana","Ninguna","No existe","Intersección","Bueno","Reducida","Nocturna,Con luz artificial","Buen Tiempo","Lateral","S/D","Colisión","S/D","Faltante","Ninguna","S/D"
2016,16,2/23/2016,"Martes",0,1:30:00,"Ruta Provincial 13","7.0",2,"Automóvil,Camión"," ",2,0,0,0,1,1,0,"-32.410811, -61.598402","Ruta",13,"LAS ROSAS","Belgrano","Asfalto","Natural","III","Dentro","Rural","Ninguna","No existe","Recta","Ahuellamiento","Buena","Nocturna","Buen Tiempo","Frontal","S/D","Colisión","S/D","S/D","Línea divisoria pintada","Sin restricción"
2016,17,2/11/2016,"Jueves",0,2:30:00,,"0.0",2,"Moto/Ciclomotor,Camión","Av Luis Fanti Y R Casabella",2,0,0,0,1,1,0,"-31.259218, -61.509793","Avenida",,"RAFAELA","Castellanos","Asfalto","Ripio","V","Dentro","Urbana","Ninguna","No existe","Intersección","Bueno","Reducida","Nocturna","Buen Tiempo","Lateral","S/D","Colisión","Ninguna","Vertical","Ninguna","Sin restricción"
2016,18,1/9/2016,"Sabado",0,18:25:00,,"0.0",2,"Moto/Ciclomotor,Moto/Ciclomotor","Oroño Y Perrissol",2,0,0,0,1,1,0,"-33.248274, -60.315583","Calle",,"VILLA CONSTITUCIÓN","Constitución","Asfalto,Tierra","No existe","VI","Dentro","Urbana","Ninguna","No existe","Intersección","Otro","Buena","Diurna","Buen Tiempo","Lateral","S/D","Colisión","Ninguna","Faltante","Ninguna","Sin restricción"
2016,19,2/7/2016,"Domingo",0,5:50:00,"Ruta Nacional 11","413.0",2,"Automóvil,Moto/Ciclomotor"," ",2,1,0,0,0,1,0,"-32.0528249,-60.9501676","Ruta",11,"AROCENA","San Jerónimo","Asfalto","Natural","XV","Dentro","Rural","Ninguna","No existe","Recta","Bueno","Reducida","Nocturna","Buen Tiempo","Frontal","S/D","Colisión","Ninguna","Horizontal","Línea divisoria pintada","Sin restricción"
2016,20,1/15/2016,"Viernes",0,17:55:00,"Ruta Provincial 10","0.0",1,"Pickup/Utilitario"," ",3,2,0,0,0,1,0,"-32.392370,-61.080728","Ruta",10,"DÍAZ","San Jerónimo","Ripio","No existe","XV","Fuera","Rural","Ninguna","No existe","Recta","Otro","Buena","Diurna","Buen Tiempo","S/D","S/D","Vuelco","Material Suelto","Faltante","Ninguna","Sin restricción"
2016,21,2/5/2016,"Viernes",0,12:05:00,,"0.0",2,"Automóvil,Moto/Ciclomotor","25 de Mayo Y General Paz",2,0,0,0,1,1,0,"-31.447416666667,-60.932972222222","Calle",,"ESPERANZA","Las Colonias","Asfalto","No existe","XI","Dentro","Urbana","Ninguna","No existe","Intersección","Bueno","Buena","Diurna","Buen Tiempo","Frontal","S/D","Colisión","S/D","Horizontal,Vertical","Ninguna","Sin restricción"
2016,22,2/18/2016,"Jueves",0,9:35:00,"Ruta Nacional A012","0.0",2,"Moto/Ciclomotor,Pickup/Utilitario","RP18 Y RNA012 ",6,3,1,0,1,1,0,"-33.089658, -60.699880","Ruta","A012","PIÑERO","Rosario","Asfalto","Natural","II","Dentro","Rural","Señal Pare","No existe","Cruce","Bueno","Buena","Diurna","Buen Tiempo","Lateral","S/D","Colisión","Ninguna","Faltante","Línea divisoria pintada","Sin restricción"
2016,23,2/28/2016,"Domingo",0,1:40:00,"Autopista Nacional Rosario -Cordoba","300.0",2,"Automóvil,Automóvil"," ",3,1,0,0,1,1,0,"-32.947963, -60.753762","Autopista","Rosario -Cordoba","ROSARIO","Rosario","Asfalto","No existe","II","S/D","S/D","Ninguna","No existe","S/D","Bueno","Buena","Nocturna","Buen Tiempo","S/D","S/D","Colisión","Ninguna","Faltante","S/D","Sin restricción"
2016,24,2/27/2016,"Sabado",0,18:35:00,"Autopista Nacional A008","0.0",2,"Bicicleta,Automóvil","AV. CIRCUNVALACION Y ARROYO SALADILLO ",2,0,0,0,1,1,0,"-33.015860, -60.637363","Autopista","A008","ROSARIO","Rosario","Asfalto","No existe","II","Dentro","Urbana","Ninguna","No existe","Recta","Bueno","Buena","Atardecer","Buen Tiempo","S/D","S/D","Atropello","Ninguna","Faltante","Guardarrail","Sin restricción"
2016,25,2/28/2016,"Domingo",0,20:15:00,,"0.0",3,"Moto/Ciclomotor,Bicicleta,Automóvil","Av. Avellaneda B 5100",3,1,0,0,1,1,0,"-32.998307, -60.688805","Avenida",,"ROSARIO","Rosario","S/D","No existe","II","S/D","Urbana","S/D","No existe","Recta","S/D","Buena","Nocturna","Buen Tiempo","Múltiple","S/D","Colisión,Atropello","Ninguna","Faltante","Cordón divisorio","Sin restricción"
2016,26,2/22/2016,"Lunes",0,0:55:00,,"0.0",2,"Moto/Ciclomotor,Moto/Ciclomotor","J.J.Paso Y Magallanes",4,1,2,0,0,1,0,"-32.919972222222,-60.705361111111","Calle",,"ROSARIO","Rosario","Asfalto","No existe","II","Dentro","Urbana","S/D","No existe","Intersección","Bueno","S/D","Nocturna","S/D","S/D","S/D","Colisión","Otro","S/D","S/D","S/D"
2016,27,2/20/2016,"Sabado",0,12:10:00,,"0.0",2,"Automóvil,Peatón","Av. Francia Y San Luis",3,0,0,0,2,1,0,"-32.944111111111,-60.666277777778","Avenida",,"ROSARIO","Rosario","Asfalto","S/D","II","Dentro","Urbana","S/D","S/D","S/D","S/D","S/D","Diurna","S/D","S/D","S/D","Atropello","S/D","S/D","S/D","S/D"
2016,28,3/12/2016,"Sabado",0,1:20:00,,"0.0",1,"Moto/Ciclomotor","Saavedra Y 12 de Octubre",2,1,0,0,0,1,0,"-29.229083333333,-61.77175","Calle",,"TOSTADO","9 de Julio","Asfalto","No existe","XII","Dentro","Urbana","Ninguna","No existe","Recta","Bueno","Reducida","Nocturna","Buen Tiempo","S/D","S/D","Caída ocupante","S/D","S/D","Ninguna","Sin restricción"
2016,29,3/12/2016,"Sabado",0,21:50:00,,"0.0",2,"Moto/Ciclomotor,Moto/Ciclomotor","Saavedra Y Buenos Aires",2,0,0,0,1,1,0,"-29.228972222222,-61.781388888889","Calle",,"TOSTADO","9 de Julio","Hormigón","No existe","XII","Dentro","Urbana","Ninguna","No existe","Intersección","Bueno","Buena","Nocturna","Buen Tiempo","Lateral","S/D","Colisión","Ninguna","Faltante","Ninguna","Sin restricción"
2016,30,2/27/2016,"Sabado",0,12:35:00,"Ruta Nacional 11","426.0",2,"Moto/Ciclomotor,Pickup/Utilitario","RN11 ACCESO BARRIO 44 ",4,1,1,0,2,0,0,,"Ruta",11,"CORONDA","San Jerónimo","Asfalto","Natural","XV","Dentro","Urbana","Ninguna","No existe","Recta","Bueno","Buena","Diurna","Buen Tiempo","Frontal","S/D","Colisión","S/D","Horizontal","Línea divisoria pintada","Sin restricción"
2016,31,3/25/2016,"Viernes",0,20:15:00,"Ruta Nacional 11","392.8",2,"Automóvil,Peatón"," ",3,0,0,0,2,1,0,"-32.223868, -60.981095","Ruta",11,"BARRANCAS","San Jerónimo","Asfalto","Natural","XV","Dentro","Rural","Ninguna","No existe","Recta","Bueno","Buena","Nocturna","Buen Tiempo","S/D","S/D","Atropello","Ninguna","S/D","Ninguna","Sin restricción"
2016,32,3/18/2016,"Viernes",0,0:20:00,"Autopista Provincial Brigadier E.López","97.0",2,"Camión,Camión"," ",6,1,1,0,3,1,0,"-32.066157, -60.990107","Autopista","Brigadier E.López","AROCENA","San Jerónimo","Asfalto","Natural","XV","Dentro","Rural","Marca Vial","No existe","Recta","Bueno","Reducida","Nocturna","Buen Tiempo","De alcance","S/D","Colisión","S/D","Faltante","Vegetación","Sin restricción"
2016,33,3/8/2016,"Martes",0,22:00:00,"Autopista Provincial Brigadier E.López","68.8",2,"Camión,Camión c / Acoplado"," ",3,1,0,0,1,1,0,"-32.316059, -60.970462","Autopista","Brigadier E.López","MONJE","San Jerónimo","Asfalto","Pavimento","XV","Dentro","Rural","Ninguna","No existe","Recta","Bueno","Reducida","Nocturna","Buen Tiempo","De alcance","S/D","Colisión","Ninguna","Horizontal,Vertical","Vegetación","Sin restricción"
2016,34,3/1/2016,"Martes",0,13:40:00,"Autovía Nacional Rosario -Cordoba","339.0",1,"Automóvil"," ",1,0,0,0,0,1,0,"-32.901537951446, -61.029980798736","Autovía","Rosario -Cordoba","SAN JERÓNIMO SUR","San Lorenzo","Asfalto","No existe","XVII","S/D","Rural","S/D","S/D","Recta","Bueno,Resbaladiza","Buena","Diurna","S/D","S/D","S/D","Vuelco","Agua","S/D","S/D","S/D"
2016,35,3/19/2016,"Sabado",0,0:05:00,,"0.0",2,"Tren,Bicicleta","Luna Y Ferrocarril Mitre",2,0,0,0,1,1,0,"-32.725719, -60.735961","Calle",,"SAN LORENZO","San Lorenzo","S/D","S/D","XVII","S/D","Urbana","S/D","S/D","Paso a Nivel FFCC","S/D","S/D","Nocturna","S/D","S/D","S/D","Atropello","S/D","S/D","S/D","S/D"
2016,36,3/17/2016,"Jueves",0,12:00:00,"Ruta Nacional 11","337.0",2,"Moto/Ciclomotor,Camión"," ",2,0,0,0,1,1,0,"-32.685621, -60.778354","Ruta",11,"PUERTO SAN MARTÍN","San Lorenzo","Asfalto","Natural","XVII","Dentro","Rural","Ninguna","No existe","Recta","Deteriorada","Buena","Diurna","Buen Tiempo","Lateral","S/D","Colisión","Ninguna","Horizontal","Ninguna","Sin restricción"
2016,37,3/20/2016,"Domingo",0,0:45:00,"Ruta Provincial 1","5.0",2,"Automóvil,Moto/Ciclomotor"," ",2,0,0,0,1,1,0,"-31.613407, -60.584865","Ruta",1,"SAN JOSÉ DEL RINCÓN","La Capital","Asfalto","Natural","I","Dentro","Urbana","Otra Señal","Intermitente","Curva","Bueno","S/D","Nocturna","S/D","Frontal,Lateral","S/D","Colisión","S/D","Vertical","Barrera de hormigón","Desvío Provisorio"
2016,39,3/25/2016,"Viernes",0,2:30:00,"Ruta Provincial 21","25.5",2,"Automóvil,Camión c / Acoplado"," ",2,0,0,0,1,1,0,"-31.491219, -60.433068","Ruta",21,"FIGHIERA","Rosario","S/D","S/D","II","S/D","S/D","S/D","S/D","Recta","S/D","S/D","Nocturna","S/D","S/D","S/D","Colisión","S/D","S/D","S/D","S/D"
2016,40,2/14/2016,"Domingo",0,20:30:00,"Ruta Provincial 1","122.0",3,"Camión,Automóvil,Moto/Ciclomotor"," ",5,0,0,0,4,1,0,"-30.586272, -59.941836","Ruta",1,"COLONIA MASCIAS","Garay","Asfalto","Natural","VII","S/D","Urbana","Policía de tránsito","No existe","Recta","Bueno","Buena","Nocturna","Buen Tiempo","Frontal,Múltiple","S/D","Colisión","Ninguna","Faltante","Ninguna","Sin restricción"
2016,41,3/4/2016,"Viernes",0,20:30:00,"Ruta Provincial 18","5.0",2,"Moto/Ciclomotor,Automóvil"," ",3,0,0,0,2,1,0,"-33.073772, -60.695270","Ruta",18,"PIÑERO","Rosario","Asfalto","No existe","II","Dentro","Urbana","Ninguna","No existe","Recta","Con baches","Reducida","Nocturna","Lluvia","Lateral","S/D","Colisión","Ninguna","Faltante","Línea divisoria pintada","Sin restricción"
2016,42,1/10/2016,"Domingo",0,0:10:00,"Ruta Provincial 1","1.0",2,"Moto/Ciclomotor,Automóvil"," ",2,1,0,0,1,0,0,,"Ruta",1,"COLASTINE","La Capital","S/D","S/D","I","Dentro","Urbana","S/D","S/D","Recta","Bueno","Buena","Nocturna","Buen Tiempo","Lateral","S/D","Colisión","S/D","S/D","S/D","Sin restricción"
2016,43,1/17/2016,"Domingo",0,10:40:00,"Ruta Provincial 1","2.0",2,"Bicicleta,Automóvil"," ",2,1,0,0,1,0,0,,"Ruta",1,"COLASTINE","La Capital","Asfalto","Natural","I","Dentro","Urbana","S/D","No existe","Recta","Bueno","Buena","Diurna","Buen Tiempo","S/D","S/D","Atropello","S/D","S/D","S/D","S/D"
2016,44,1/22/2016,"Viernes",0,8:30:00,"Ruta Provincial 1","4.0",2,"Moto/Ciclomotor,Automóvil"," ",2,1,0,0,1,0,0,,"Ruta",1,"SANTA FE","La Capital","Tierra","No existe","I","Dentro","Urbana","Ninguna","No existe","Intersección","Bueno","Buena","Diurna","Buen Tiempo","De alcance","S/D","Colisión","S/D","Faltante","Ninguna","S/D"
2016,45,1/22/2016,"Viernes",0,17:00:00,,"0.0",2,"Moto/Ciclomotor,Automóvil","Hernando Arias de Saavedra Y Santa Rosa de Lima",3,1,1,0,1,0,0,,"Calle",,"SAN JOSÉ DEL RINCÓN","La Capital","Arena","No existe","I","Dentro","Urbana","Ninguna","No existe","Intersección","Bueno","Buena","Diurna","Buen Tiempo","Lateral","S/D","Colisión","Ninguna","S/D","Ninguna","Sin restricción"
2016,46,1/10/2016,"Domingo",0,8:40:00,"Ruta Provincial 1","7.0",1,"Vehículo Oficial"," ",3,2,0,0,1,0,0,,"Ruta",1,"SAN JOSÉ DEL RINCÓN","La Capital","Asfalto","Natural","I","Dentro","Urbana","S/D","No existe","Recta","Bueno","Buena","Diurna","Buen Tiempo","Contra objeto fijo","S/D","Colisión","S/D","S/D","S/D","S/D"
2016,47,1/16/2016,"Sabado",0,4:20:00,"Ruta Provincial 1","8.0",1,"Moto/Ciclomotor"," ",2,1,1,0,0,0,0,,"Ruta",1,"SAN JOSÉ DEL RINCÓN","La Capital","Asfalto","Natural","I","Dentro","Urbana","S/D","No existe","Recta","Bueno","Buena","Nocturna","S/D","Atropello animal","S/D","Colisión","Ninguna","Faltante","S/D","S/D"
2016,48,1/28/2016,"Jueves",0,8:40:00,"Ruta Provincial 1","5.0",2,"Automóvil,Moto/Ciclomotor"," ",2,1,0,0,1,0,0,,"Ruta",1,"SAN JOSÉ DEL RINCÓN","La Capital","Hormigón","Pavimento","I","Dentro","Urbana","Ninguna","No existe","Recta","S/D","Buena","Diurna","Buen Tiempo","Lateral","S/D","Colisión","S/D","S/D","Cordón divisorio","Sin restricción"
2016,49,1/29/2016,"Viernes",0,20:00:00,"Ruta Provincial 1","5.0",2,"Moto/Ciclomotor,Automóvil"," ",2,1,0,0,1,0,0,,"Ruta",1,"RINCÓN POTRERO","La Capital","Asfalto","Natural","I","Dentro","Urbana","Ninguna","No existe","Intersección","Ahuellamiento","Buena","Atardecer","Buen Tiempo","De alcance","S/D","Colisión","Material Suelto","Faltante","Ninguna","Sin restricción"
2016,50,1/25/2016,"Lunes",0,1:30:00,"Ruta Provincial 1","5.0",3,"Pickup/Utilitario,Pickup/Utilitario,Automóvil"," ",3,2,0,0,1,0,0,,"Ruta",1,"RINCÓN POTRERO","La Capital","Asfalto","Natural","I","Dentro","Urbana","Ninguna","No existe","Intersección","Deteriorada","Reducida","Nocturna","Buen Tiempo","Múltiple","S/D","Colisión","Material Suelto","Faltante","Ninguna","Sin restricción"
2016,51,1/26/2016,"Martes",0,4:00:00,"Ruta Provincial 1","7.0",2,"Automóvil,Automóvil"," ",3,2,0,0,1,0,0,,"Ruta",1,"RINCÓN POTRERO","La Capital","Asfalto","Natural","I","Dentro","Urbana","S/D","No existe","Recta","Bueno","Buena","Nocturna","Buen Tiempo","De alcance","S/D","Colisión","Ninguna","Faltante","S/D","S/D"
2016,52,1/25/2016,"Lunes",0,21:30:00,"Ruta Provincial 1","8.0",1,"Moto/Ciclomotor"," ",2,2,0,0,0,0,0,,"Ruta",1,"RINCÓN POTRERO","La Capital","Asfalto","Natural","I","Dentro","Urbana","S/D","No existe","Recta","Bueno","Buena","Nocturna","Buen Tiempo","Atropello animal","S/D","Colisión","Ninguna","Faltante","Línea divisoria pintada","S/D"
2016,53,1/24/2016,"Domingo",0,4:20:00,,"0.0",2,"Moto/Ciclomotor,Taxi/Remis","9 De Julio Y Pte.Roca",2,1,0,0,1,0,0,,"Calle",,"ROSARIO","Rosario","Asfalto","S/D","II","Dentro","Urbana","S/D","No existe","Intersección","Bueno","Buena","Nocturna","Buen Tiempo","Lateral","S/D","Colisión","S/D","Faltante","S/D","Sin restricción"
2016,54,1/26/2016,"Martes",0,7:55:00,,"0.0",2,"Peatón,Automóvil","Pte.Roca 900",3,1,0,0,2,0,0,,"Calle",,"ROSARIO","Rosario","Asfalto","S/D","II","Dentro","Urbana","S/D","No existe","Recta","Bueno","Buena","Diurna","Buen Tiempo","S/D","S/D","Atropello","S/D","Faltante","S/D","S/D"
2016,55,1/15/2016,"Viernes",0,12:45:00,,"0.0",2,"Peatón,Automóvil","Bv. Oroño Y 9 De Julio",2,1,0,0,1,0,0,,"Avenida",,"ROSARIO","Rosario","Asfalto","S/D","II","Dentro","Urbana","Semáforo","Funciona","Intersección","Bueno","Buena","Diurna","Buen Tiempo","S/D","S/D","Atropello","S/D","S/D","S/D","S/D"
2016,56,1/11/2016,"Lunes",0,9:25:00,,"0.0",2,"Peatón,Bicicleta","Dorrego 700",2,1,0,0,1,0,0,,"Calle",,"ROSARIO","Rosario","Asfalto","S/D","II","Dentro","Urbana","S/D","Funciona","Intersección","Bueno","Buena","Diurna","Buen Tiempo","S/D","S/D","Atropello","S/D","S/D","S/D","S/D"
2016,57,1/16/2016,"Sabado",0,7:00:00,,"0.0",2,"Automóvil,Taxi/Remis","San Juan Y Dorrego",4,2,0,0,2,0,0,,"Calle",,"ROSARIO","Rosario","Asfalto","S/D","II","Dentro","Urbana","Ninguna","No existe","Intersección","Bueno","Buena","Diurna","Buen Tiempo","Lateral","S/D","Colisión","S/D","Faltante","Cordón divisorio","Sin restricción"
2016,58,1/16/2016,"Sabado",0,12:45:00,,"0.0",2,"Peatón,Automóvil","Bv. Oroño Y 9 De Julio",2,1,0,0,1,0,0,,"Avenida",,"ROSARIO","Rosario","Asfalto","S/D","II","Dentro","Urbana","S/D","Funciona","Recta","Bueno","Buena","Diurna","Buen Tiempo","S/D","S/D","Atropello","S/D","S/D","S/D","S/D"
2016,59,1/10/2016,"Domingo",0,3:30:00,,"0.0",1,"Moto/Ciclomotor","Montevideo 1700",3,2,0,0,1,0,0,,"Calle",,"ROSARIO","Rosario","Asfalto","S/D","II","Dentro","Urbana","S/D","S/D","Recta","Bueno","Buena","Nocturna","Buen Tiempo","S/D","S/D","Caída ocupante","S/D","S/D","S/D","S/D"
2016,60,1/3/2016,"Domingo",0,7:00:00,,"0.0",2,"Automóvil,Moto/Ciclomotor","Rioja Y Mitre",2,1,0,0,1,0,0,,"Calle",,"ROSARIO","Rosario","Asfalto","S/D","II","Dentro","Urbana","S/D","S/D","Intersección","Bueno","Buena","Diurna","Buen Tiempo","Lateral","S/D","Colisión","S/D","S/D","S/D","S/D"
2016,61,1/5/2016,"Martes",0,16:30:00,,"0.0",2,"Automóvil,Moto/Ciclomotor","Mendoza Y Mariano Moreno",2,1,0,0,1,0,0,,"Calle",,"ROSARIO","Rosario","Asfalto","S/D","II","Dentro","Urbana","Ninguna","No existe","Intersección","S/D","Buena","Diurna","Buen Tiempo","Lateral","S/D","Colisión","S/D","S/D","S/D","S/D"
2016,62,1/3/2016,"Domingo",0,23:20:00,,"0.0",2,"Taxi/Remis,Moto/Ciclomotor","San Luis Y Balcarce",2,1,0,0,1,0,0,,"Calle",,"ROSARIO","Rosario","Asfalto","No existe","II","Dentro","Urbana","S/D","No existe","Intersección","Bueno","Buena","Nocturna,Con luz artificial","Buen Tiempo","Lateral","S/D","Colisión","S/D","S/D","S/D","S/D"
2016,63,1/13/2016,"Miercoles",0,21:15:00,,"0.0",2,"Peatón,Moto/Ciclomotor","Pte.Roca Y Av. Pellegrini",2,1,0,0,1,0,0,,"Avenida",,"ROSARIO","Rosario","Asfalto","Pavimento","II","Dentro","Urbana","Semáforo","Funciona","Intersección","Bueno","Buena","Nocturna,Con luz artificial","Buen Tiempo","S/D","S/D","Atropello","S/D","S/D","S/D","S/D"
2016,64,3/24/2016,"Jueves",0,0:30:00,,"0.0",2,"Bicicleta,Otros","VIADUCTO PUENTE SORRENTO ",2,0,0,0,0,1,1,"-32.907664, -60.705737","Calle",,"ROSARIO","Rosario","Hormigón","S/D","II","Dentro","Urbana","S/D","S/D","S/D","S/D","S/D","Amanecer","S/D","S/D","S/D","Atropello","S/D","S/D","S/D","S/D"
