"anio_acci","nro_acci","fecha","desc_dia","fecha_aprox","hora_aprox","desc_ruta","km","cant_participantes","desc_participante","calle_avenida_km","total","heridos_leves","heridos_graves","heridos_gravisimos","ilesos","fallecidos","sin_datos","posicion_XY","desc_tipo_via","desc_ruta_ori","desc_loc","desc_dpto","desc_tipo_calzada","desc_tipo_banquina","desc_unidad_regional","desc_lugar_calzada","desc_zona","desc_prioridad","desc_estado_semaforo","desc_lugar_via","desc_estado_via","desc_estado_visibilidad","desc_luminosidad","desc_estado_clima","desc_tipo_colision","desc_tipo_atropello","desc_tipo_hecho","desc_pres_calzada","desc_senializacion","desc_separacion_via","desc_restriccion"
2017,21,1/13/2017,"Viernes",0,,,"0.0",2,"Moto/Ciclomotor,Automóvil","Vieytes 2900",2,1,0,0,1,0,0,,"Calle",,"SANTA FE","La Capital","Asfalto","Pavimento","I","Dentro","Urbana","Ninguna","No existe","Intersección","Bueno","Buena","Diurna","Buen Tiempo","Lateral","S/D","Colisión","S/D","S/D","Ninguna","Sin restricción"
2017,22,1/13/2017,"Viernes",0,20:30:00,,"0.0",2,"Moto/Ciclomotor,Pickup/Utilitario","Av Facundo Zuviria Y Vieytes",3,1,0,0,2,0,0,,"Calle",,"SANTA FE","La Capital","Asfalto","Pavimento","I","Dentro","Urbana","Ninguna","No existe","Intersección","Bueno","Buena","Diurna","Buen Tiempo","Lateral","S/D","Colisión","S/D","Vertical","Cordón divisorio","Sin restricción"
2017,23,1/17/2017,"Martes",0,19:00:00,,"0.0",2,"Moto/Ciclomotor,Pickup/Utilitario","Av A del Valle Y Regis Martinez",2,1,0,0,1,0,0,,"Calle",,"SANTA FE","La Capital","Asfalto","Pavimento","I","Dentro","Urbana","Ninguna","No existe","Intersección","Bueno","Buena","Diurna","Buen Tiempo","Lateral","S/D","Colisión","S/D","Vertical","Cordón divisorio","Sin restricción"
2017,24,1/8/2017,"Domingo",0,19:10:00,,"0.0",2,"Automóvil,Moto/Ciclomotor","Av Peñaloza Y Regis Martinez",2,1,0,0,1,0,0,,"Avenida",,"SANTA FE","La Capital","Asfalto","No existe","I","S/D","Urbana","Ninguna","No existe","Intersección","Con baches","Reducida","Atardecer","Buen Tiempo","De alcance","S/D","Colisión","Material Suelto,Otro","Horizontal,Vertical","Cordón divisorio","Sin restricción"
2017,25,1/16/2017,"Lunes",0,,,"0.0",2,"Automóvil,Moto/Ciclomotor","Boneo Y San Jeronimo",3,2,0,0,1,0,0,,"Calle",,"SANTA FE","La Capital","Asfalto","No existe","I","Dentro","Urbana","Ninguna","No existe","Intersección","Bueno","S/D","S/D","Buen Tiempo","Lateral","S/D","Colisión","S/D","Faltante","Ninguna","Sin restricción"
2017,26,1/27/2017,"Viernes",0,23:10:00,,"0.0",2,"Moto/Ciclomotor,Moto/Ciclomotor","Av Urquiza Y Candido Pujato",2,2,0,0,0,0,0,,"Calle",,"SANTA FE","La Capital","Asfalto","No existe","I","S/D","Urbana","S/D","No existe","Intersección","Bueno","Buena","Nocturna","S/D","Lateral","S/D","Colisión","S/D","S/D","S/D","S/D"
2017,27,1/26/2017,"Jueves",0,19:30:00,,"0.0",2,"Moto/Ciclomotor,Automóvil","Santiago de Chile Y La Rioja",2,1,0,0,1,0,0,,"Calle",,"SANTA FE","La Capital","Asfalto","No existe","I","S/D","Urbana","S/D","No existe","Intersección","Bueno","Buena","Nocturna","S/D","Lateral","S/D","S/D","S/D","S/D","S/D","S/D"
2017,28,1/26/2017,"Jueves",0,10:30:00,,"0.0",2,"Peatón,Automóvil","Av Freyre Y Mendoza",2,1,0,0,1,0,0,,"Avenida",,"SANTA FE","La Capital","Asfalto","No existe","I","S/D","Urbana","S/D","Funciona","Intersección","Bueno","Buena","Diurna","S/D","S/D","Peatón","Atropello","S/D","S/D","S/D","S/D"
2017,29,1/25/2017,"Miercoles",0,8:45:00,,"0.0",2,"Moto/Ciclomotor,Automóvil","Av Freyre Y Mendoza",4,2,0,0,2,0,0,,"Avenida",,"SANTA FE","La Capital","Asfalto","No existe","I","S/D","Urbana","S/D","Funciona","Intersección","Bueno","Buena","Diurna","S/D","S/D","S/D","S/D","S/D","S/D","S/D","S/D"
2017,30,1/24/2017,"Martes",0,20:10:00,,"0.0",2,"Moto/Ciclomotor,Moto/Ciclomotor","Av Pte Peron Y Candido Pujato",2,1,0,0,0,0,1,,"Avenida",,"SANTA FE","La Capital","Asfalto","No existe","I","S/D","Urbana","S/D","No existe","Intersección","Bueno","Buena","Nocturna","S/D","Otro","S/D","Colisión","S/D","S/D","S/D","S/D"
2017,31,1/13/2017,"Viernes",0,11:00:00,,"0.0",2,"Moto/Ciclomotor,Taxi/Remis","Lamadrid Y Gdor Crespo",2,1,0,0,1,0,0,,"S/D",,"SANTA FE","La Capital","Asfalto","No existe","I","Dentro","Urbana","Ninguna","No existe","Intersección","Bueno","Buena","Diurna","Buen Tiempo","Lateral","S/D","Colisión","Ninguna","Faltante","Cordón divisorio","Sin restricción"
2017,32,1/22/2017,"Domingo",0,15:55:00,,"0.0",2,"Moto/Ciclomotor,Moto/Ciclomotor","CALLE INTERNA DEL PARQUE GARAY Y PILETONES",2,0,1,0,1,0,0,,"Calle",,"SANTA FE","La Capital","Asfalto","No existe","I","Dentro","Urbana","Ninguna","No existe","Curva","Bueno","Buena","Diurna","Buen Tiempo","S/D","Peatón","Atropello","Ninguna","Faltante","Cordón divisorio","Sin restricción"
2017,33,1/12/2017,"Jueves",0,23:00:00,,"0.0",2,"Moto/Ciclomotor,Automóvil","Av Facundo Zuviria Y Azcuenaga",2,1,0,0,0,0,1,,"Avenida",,"SANTA FE","La Capital","Asfalto","No existe","I","Dentro","Urbana","Ninguna","No existe","Intersección","Bueno","Buena","Nocturna,Con luz artificial","Buen Tiempo","Lateral","S/D","Colisión","S/D","Faltante","S/D","Sin restricción"
2017,34,1/17/2017,"Martes",0,13:35:00,,"0.0",1,"Moto/Ciclomotor","Av A del Valle Y Matheu",1,1,0,0,0,0,0,,"Avenida",,"SANTA FE","La Capital","Asfalto","Pavimento","I","Dentro","Urbana","S/D","No existe","Intersección","Deteriorada","Buena","Diurna","Buen Tiempo","S/D","S/D","Caída ocupante","S/D","Faltante","S/D","S/D"
2017,35,1/21/2017,"Sabado",0,16:00:00,,"0.0",2,"Taxi/Remis,Moto/Ciclomotor","Javier de la Rosa Y Av Urquiza",2,1,0,0,1,0,0,,"Calle",,"SANTA FE","La Capital","Asfalto","Natural","I","Dentro","Urbana","Ninguna","No existe","Intersección","Con baches,Deteriorada","Buena","Diurna","Buen Tiempo","Lateral","S/D","Colisión","S/D","Faltante","Ninguna","S/D"
2017,36,1/23/2017,"Lunes",0,14:30:00,,"0.0",2,"Pickup/Utilitario,Moto/Ciclomotor","Av Facundo Zuviria Y Risso",2,1,0,0,1,0,0,,"Avenida",,"SANTA FE","La Capital","Asfalto","Pavimento","I","Dentro","Urbana","S/D","No existe","Intersección","Bueno","Buena","Diurna","Buen Tiempo","Lateral","S/D","Colisión","S/D","Faltante","S/D","S/D"
2017,37,1/24/2017,"Martes",0,18:00:00,,"0.0",2,"Automóvil,Moto/Ciclomotor","Gorriti Y San Lorenzo",2,1,0,0,1,0,0,,"Calle",,"SANTA FE","La Capital","Asfalto","No existe","I","Dentro","Urbana","S/D","No existe","Intersección","Bueno","Buena","Diurna","Buen Tiempo","Lateral","S/D","Colisión","S/D","Faltante","S/D","Sin restricción"
2017,38,1/20/2017,"Viernes",0,18:45:00,,"0.0",2,"Moto/Ciclomotor,Automóvil","Candido Pujato Y Saavedra",4,3,0,0,1,0,0,,"Calle",,"SANTA FE","La Capital","Asfalto","No existe","I","Dentro","Urbana","S/D","No existe","Intersección","Bueno","Buena","Diurna","S/D","Lateral","S/D","Colisión","S/D","S/D","S/D","Sin restricción"
2017,39,1/13/2017,"Viernes",0,22:30:00,,"0.0",2,"Moto/Ciclomotor,Automóvil","Av A del Valle 8500",3,1,0,0,2,0,0,,"Avenida",,"SANTA FE","La Capital","S/D","S/D","I","Dentro","Urbana","Ninguna","S/D","Recta","S/D","S/D","Nocturna","Buen Tiempo","De alcance","S/D","Colisión","S/D","S/D","Ninguna","Sin restricción"
2017,40,1/18/2017,"Miercoles",0,10:30:00,,"0.0",2,"Bicicleta,Automóvil","Av A del Valle Y Cordoba",2,1,0,0,1,0,0,,"Avenida",,"SANTA FE","La Capital","Asfalto","Pavimento","I","Dentro","Urbana","S/D","Funciona","Intersección","Bueno","Buena","Diurna","Buen Tiempo","S/D","S/D","Atropello","S/D","Vertical","Cordón divisorio","Sin restricción"
2017,41,1/19/2017,"Jueves",0,11:00:00,,"0.0",2,"Bicicleta,Pickup/Utilitario","Av Facundo Zuviria Y Quintana",2,1,0,0,1,0,0,,"Avenida",,"SANTA FE","La Capital","Asfalto","Pavimento","I","Dentro","Urbana","Ninguna","Funciona","Intersección","Bueno","Buena","Diurna","Buen Tiempo","S/D","S/D","Atropello","S/D","Vertical","Cordón divisorio","Sin restricción"
2017,42,1/1/2017,"Domingo",0,10:20:00,,"0.0",2,"Automóvil,Moto/Ciclomotor","Av A del Valle Y Alberti",3,2,0,0,1,0,0,,"Avenida",,"SANTA FE","La Capital","Asfalto","Pavimento","I","Dentro","Urbana","Ninguna","No existe","Intersección","Bueno","Buena","Diurna","Buen Tiempo","Lateral","S/D","Colisión","S/D","Vertical","Cordón divisorio","Sin restricción"
2017,43,1/23/2017,"Lunes",0,12:35:00,,"0.0",2,"Taxi/Remis,Automóvil","Pedro Alejandro Vittori Y Iturraspe",2,1,0,0,1,0,0,,"Calle",,"SANTA FE","La Capital","Asfalto","Pavimento","I","Dentro","Urbana","Ninguna","No existe","Intersección","Bueno","Buena","Diurna","Buen Tiempo","Lateral","S/D","Colisión","S/D","S/D","Ninguna","Sin restricción"
2017,44,1/25/2017,"Miercoles",0,9:50:00,,"0.0",2,"Moto/Ciclomotor,Peatón","Pedro Diaz Colodrero Y 9 de Julio",2,1,0,0,1,0,0,,"Calle",,"SANTA FE","La Capital","Asfalto","Pavimento","I","Dentro","Urbana","Ninguna","No existe","Intersección","Bueno","Buena","Diurna","Buen Tiempo","S/D","S/D","Atropello","S/D","Faltante","Ninguna","Sin restricción"
2017,45,1/27/2017,"Viernes",0,17:10:00,,"0.0",2,"Bicicleta,Pickup/Utilitario","Av Facundo Zuviria Y Pedro Diaz Colodrero",2,1,0,0,1,0,0,,"Avenida",,"SANTA FE","La Capital","Asfalto","No existe","I","Dentro","Urbana","Semáforo","Funciona","Intersección","Bueno","Buena","Diurna","Buen Tiempo","S/D","S/D","Atropello","Ninguna","Vertical","Cordón divisorio","S/D"
2017,46,1/29/2017,"Domingo",0,3:15:00,,"0.0",2,"Moto/Ciclomotor,Automóvil","Av Facundo Zuviria Y Pedro Diaz Colodrero",2,1,0,0,1,0,0,,"Avenida",,"SANTA FE","La Capital","Asfalto","No existe","I","Dentro","Urbana","Semáforo","Funciona","Intersección","Bueno","Buena","Nocturna","Buen Tiempo","Lateral","S/D","Colisión","S/D","Vertical","Cordón divisorio","S/D"
2017,47,1/30/2017,"Lunes",0,10:25:00,,"0.0",2,"Taxi/Remis,Moto/Ciclomotor","Pedro Ferre Y Av Urquiza",2,1,0,0,1,0,0,,"Calle",,"SANTA FE","La Capital","Asfalto","No existe","I","Dentro","Urbana","Ninguna","No existe","Intersección","Bueno","Buena","Diurna","Buen Tiempo","S/D","S/D","Colisión","S/D","Faltante","Cordón divisorio","Sin restricción"
2017,48,1/26/2017,"Jueves",0,10:35:00,,"0.0",2,"Moto/Ciclomotor,Pickup/Utilitario","Iturraspe Y Av Urquiza",2,1,0,0,1,0,0,,"Calle",,"SANTA FE","La Capital","Asfalto","No existe","I","Dentro","Urbana","Ninguna","No existe","Intersección","Bueno","Buena","Diurna","Buen Tiempo","S/D","S/D","Colisión","Ninguna","Vertical","Ninguna","Sin restricción"
2017,49,1/19/2017,"Jueves",0,15:00:00,,"0.0",2,"Moto/Ciclomotor,Automóvil","Juan Del Campillo Y Francia",2,1,0,0,1,0,0,,"Calle",,"SANTA FE","La Capital","Asfalto","No existe","I","Dentro","Urbana","Ninguna","No existe","Intersección","Con baches","Buena","Diurna","Buen Tiempo","De alcance","S/D","Colisión","Ninguna","Horizontal,Vertical","Línea divisoria pintada","Sin restricción"
2017,50,1/18/2017,"Miercoles",0,12:00:00,,"0.0",2,"Bicicleta,Otros","Pedro Centeno Y San Lorenzo",2,1,0,0,1,0,0,,"Avenida",,"SANTA FE","La Capital","Asfalto","Pavimento","I","Dentro","Urbana","Ninguna","No existe","Intersección","Bueno","Buena","Diurna","Buen Tiempo","S/D","Ciclista","Atropello","Material Suelto,Fluidos","Horizontal,Vertical","Barrera de hormigón","Sin restricción"
2017,51,1/16/2017,"Lunes",0,11:00:00,,"0.0",2,"Moto/Ciclomotor,Automóvil","Iturraspe Y Saavedra",2,0,1,0,1,0,0,,"Avenida",,"SANTA FE","La Capital","Asfalto","Pavimento","I","Dentro","Urbana","Ninguna","No existe","Intersección","Con baches","Buena","Diurna","Buen Tiempo","De alcance","S/D","Colisión","Material Suelto,Fluidos","Horizontal,Vertical","Ninguna","Sin restricción"
2017,52,1/18/2017,"Miercoles",0,17:00:00,,"0.0",2,"Bicicleta,Automóvil","Av Urquiza Y Iturraspe",2,1,0,0,1,0,0,,"Avenida",,"SANTA FE","La Capital","Asfalto","Pavimento","I","Dentro","Urbana","Ninguna","No existe","Intersección","Con baches,Deteriorada","Buena","Diurna","Buen Tiempo","S/D","Ciclista","Atropello","S/D","Horizontal,Vertical","Cordón divisorio","Sin restricción"
2017,53,1/21/2017,"Sabado",0,10:45:00,"Ruta Provincial 62","73.0",2,"Moto/Ciclomotor,Pickup/Utilitario"," ",2,0,0,1,1,0,0,,"Ruta",62,"GALISTEO","Castellanos","Asfalto","Natural","V","Dentro","Urbana","Ninguna","No existe","Recta","Con baches","Buena","Diurna","Buen Tiempo","De alcance","S/D","Colisión","S/D","Horizontal","Línea divisoria pintada","Sin restricción"
2017,54,1/23/2017,"Lunes",0,1:00:00,,"0.0",2,"Moto/Ciclomotor,Moto/Ciclomotor","CATAMARCA Y JOSE HERNANDEZ",2,2,0,0,0,0,0,,"Calle",,"SAN VICENTE.","Castellanos","Asfalto","Natural","V","Dentro","Urbana","Ninguna","No existe","Intersección","Bueno","Reducida","Nocturna,Con luz artificial","Buen Tiempo","Lateral","S/D","Colisión","Ninguna","Faltante","S/D","S/D"
2017,55,1/17/2017,"Martes",0,10:15:00,,"0.0",2,"Automóvil,Moto/Ciclomotor","Ciudad de Sunchales 210",2,1,0,0,1,0,0,,"Calle",,"RAFAELA","Castellanos","Asfalto","S/D","V","Dentro","Urbana","Marca Vial","No existe","Recta","Bueno","Buena","Diurna","Buen Tiempo","Lateral","S/D","Colisión","Ninguna","Vertical","Ninguna","Sin restricción"
2017,56,1/16/2017,"Lunes",0,23:30:00,,"0.0",2,"Moto/Ciclomotor,Moto/Ciclomotor","Calle 58 556",3,2,1,0,0,0,0,,"Calle",,"FRONTERA","Castellanos","Asfalto","S/D","V","Dentro","Urbana","S/D","S/D","Recta","Bueno","Buena","Nocturna","Buen Tiempo","Lateral","S/D","Colisión","S/D","S/D","S/D","S/D"
2017,57,1/30/2017,"Lunes",0,,"Ruta Nacional 19","123.0",3,"Automóvil,Automóvil,Automóvil"," ",4,0,2,0,2,0,0,,"Ruta",19,"FRONTERA","Castellanos","Asfalto","S/D","V","Dentro","Urbana","S/D","S/D","Recta","Bueno","S/D","S/D","Buen Tiempo","Múltiple","S/D","Colisión","S/D","S/D","S/D","S/D"
2017,58,1/6/2017,"Viernes",0,,,"0.0",2,"Moto/Ciclomotor,Pickup/Utilitario","DR BOUQUET Y BELGRANO",2,1,0,0,1,0,0,,"Calle",,"SAN VICENTE.","Castellanos","Asfalto","S/D","V","Dentro","Urbana","Ninguna","No existe","Intersección","Bueno","Buena","Atardecer","Buen Tiempo","Lateral","S/D","Colisión","Ninguna","S/D","Ninguna","Sin restricción"
2017,59,1/27/2017,"Viernes",0,7:00:00,,"0.0",2,"Pickup/Utilitario,Moto/Ciclomotor","Gral Jose de San Martin Y Marconico",2,1,0,0,1,0,0,,"Calle",,"VENADO TUERTO","General López","Asfalto","No existe","VIII","Dentro","Urbana","S/D","No existe","Intersección","Bueno","Buena","Diurna","Buen Tiempo","Lateral","S/D","Colisión","S/D","Vertical","S/D","Sin restricción"
2017,60,1/26/2017,"Jueves",0,17:00:00,,"0.0",2,"Automóvil,Moto/Ciclomotor","Jujuy Y Caseros",3,0,1,0,2,0,0,,"Calle",,"VENADO TUERTO","General López","Asfalto","No existe","VIII","Dentro","Urbana","Otra Señal","No existe","Intersección","Bueno","Buena","Diurna","Buen Tiempo","Lateral","S/D","Colisión","S/D","S/D","S/D","Sin restricción"
2017,61,1/8/2017,"Domingo",0,5:15:00,"Ruta Nacional 11","536.0",1,"Automóvil"," ",5,2,3,0,0,0,0,,"Ruta",11,"VIDELA","San Justo","Asfalto","Natural","XVI","Dentro","Rural","Marca Vial","No existe","Curva","Ahuellamiento","Buena","Amanecer","Buen Tiempo","S/D","S/D","Vuelco","Ninguna","Vertical","Ninguna","Sin restricción"
2017,62,1/28/2017,"Sabado",0,17:05:00,,"0.0",2,"Otros,Otros","Jose G. Artigas Y Gral Savio",2,1,0,0,1,0,0,,"Calle",,"FIRMAT","General López","Asfalto","S/D","VIII","S/D","Urbana","Ninguna","No existe","Recta","Bueno","Buena","Diurna","Buen Tiempo","S/D","S/D","Colisión","Ninguna","Horizontal","S/D","Sin restricción"
2017,63,1/15/2017,"Domingo",0,3:20:00,"Ruta Provincial 66","92.0",1,"Automóvil"," ",2,1,1,0,0,0,0,,"Ruta",66,"LANDETA","San Martín","Asfalto","Natural","XVIII","Dentro","Rural","Ninguna","No existe","Curva","Bueno","Buena","Nocturna","Buen Tiempo","S/D","S/D","Despiste","Ninguna","Horizontal,Vertical","S/D","Sin restricción"
2017,64,1/20/2017,"Viernes",0,20:30:00,,"0.0",2,"Moto/Ciclomotor,Moto/Ciclomotor","Dean Funes Y Balcarce",2,2,0,0,0,0,0,,"Calle",,"VENADO TUERTO","General López","Asfalto","No existe","VIII","Dentro","Urbana","Señal Pare","No existe","Intersección","Bueno","Buena","Nocturna,Con luz artificial","S/D","Lateral","S/D","Colisión","S/D","Vertical","Ninguna","Sin restricción"
2017,65,1/12/2017,"Jueves",0,22:30:00,"Ruta Secundaria 201-s","2.0",2,"Pickup/Utilitario,Moto/Ciclomotor"," ",2,1,0,0,1,0,0,,"Ruta","201-s","MARÍA SUSANA","San Martín","Asfalto","Natural","XVIII","Dentro","Rural","Ninguna","No existe","Recta","Bueno","Buena","Nocturna","Buen Tiempo","Lateral","S/D","Colisión","Ninguna","Faltante","Ninguna","Sin restricción"
2017,66,1/19/2017,"Jueves",0,20:20:00,,"0.0",2,"Automóvil,Moto/Ciclomotor","Mariano Moreno Y Maipu",2,1,0,0,1,0,0,,"Calle",,"VENADO TUERTO","General López","Asfalto","No existe","VIII","Dentro","Urbana","Señal Pare","No existe","Intersección","Bueno","Buena","Nocturna,Con luz artificial","S/D","Lateral","S/D","Colisión","S/D","Vertical","Ninguna","Sin restricción"
