anio_acci,nro_acci,fecha,desc_dia,fecha_aprox,hora_aprox,desc_ruta,km,cant_participantes,desc_participante,calle_avenida_km,total,heridos_leves,heridos_graves,heridos_gravisimos,ilesos,fallecidos,sin_datos,posicion_XY,desc_tipo_via,desc_ruta_ori,desc_loc,desc_dpto,desc_tipo_calzada,desc_tipo_banquina,desc_unidad_regional,desc_lugar_calzada,desc_zona,desc_prioridad,desc_estado_semaforo,desc_lugar_via,desc_estado_via,desc_estado_visibilidad,desc_luminosidad,desc_estado_clima,desc_tipo_colision,desc_tipo_atropello,desc_tipo_hecho,desc_pres_calzada,desc_senializacion,desc_separacion_via,desc_restriccion
2018,1,2018-05-13,Domingo,1,,,0.0,1,Camión,Entre Rios Y Limite Imaginario,1,1,0,0,0,0,0,"-32.85327, -60.78909",Calle,,IBARLUCEA,Rosario,Asfalto,No existe,I,Dentro,Urbana,Policía de tránsito,No existe,Recta,Bueno,Buena,Diurna,Buen Tiempo,Atropello animal,S/D,Colisión,Agua,Horizontal,Barrera de hormigón,Sin restricción
2018,2,2018-01-01,Lunes,0,06:50:00,,0.0,2,"Moto/Ciclomotor,Pickup/Utilitario",Caseros Y 9 de Julio,2,1,0,0,1,0,0,"-30.359001,-60.400178",Calle,,GOBERNADOR CRESPO,San Justo,Asfalto,Pavimento,XVI,Dentro,Urbana,Ninguna,No existe,Recta,Bueno,Buena,Diurna,Lluvia,Contra objeto fijo,S/D,Colisión,Ninguna,Faltante,Ninguna,Sin restricción
2018,3,2018-01-04,Jueves,0,20:10:00,,0.0,2,"Automóvil,Otros",Americo Vespucio Y Brigadier General E Lopez,4,1,0,0,3,0,0,"-31.097861111111,-60.092055555556",Calle,,HELVECIA,Garay,Asfalto,Natural,VII,S/D,Urbana,Ninguna,No existe,Intersección,Ahuellamiento,Reducida,Nocturna,Buen Tiempo,Lateral,S/D,Colisión,Ninguna,Faltante,Ninguna,Sin restricción
2018,4,2018-01-13,Sabado,0,13:30:00,,0.0,2,"Bicicleta,Moto/Ciclomotor",Av Gral San Martin Y Independencia,2,2,0,0,0,0,0,"-30.363260, -60.402328",Avenida,,GOBERNADOR CRESPO,San Justo,Asfalto,Pavimento,XVI,Dentro,Urbana,Ninguna,No existe,Intersección,Bueno,Buena,Diurna,Buen Tiempo,De alcance,S/D,Colisión,Ninguna,Faltante,Cordón divisorio,Sin restricción
2018,5,2018-01-03,Miercoles,0,22:10:00,Ruta Provincial 4,0.0,2,"Pickup/Utilitario,Camión c / Acoplado",J B Justo ,6,5,0,0,0,0,1,"-30.316686676000, -61.227749406463",Ruta,4,SAN CRISTÓBAL,San Cristóbal,Asfalto,Natural,XIII,Dentro,Urbana,Ninguna,No existe,Recta,Bueno,Reducida,Nocturna,Buen Tiempo,Lateral,S/D,Colisión,Ninguna,Vertical,Línea divisoria pintada,S/D
2018,6,2018-01-05,Viernes,0,21:10:00,,0.0,2,"Automóvil,Moto/Ciclomotor",Salta Y Pringles,2,1,0,0,1,0,0,"-30.310638888889,-61.228083333333",Calle,,SAN CRISTÓBAL,San Cristóbal,Hormigón,Pavimento,XIII,Dentro,Urbana,Ninguna,No existe,Intersección,Bueno,Buena,"Nocturna,Con luz artificial",Buen Tiempo,"Frontal,Lateral",S/D,Colisión,Ninguna,Horizontal,Cordón divisorio,Sin restricción
2018,7,2018-01-07,Domingo,0,22:20:00,,0.0,2,"Pickup/Utilitario,Otros",Bvard Lopez Y Florida,2,0,1,0,0,0,1,"-29.890800,-61.949009",Calle,,CERES,San Cristóbal,Ripio,Natural,XIII,Dentro,Urbana,Ninguna,No existe,Intersección,Bueno,Buena,Nocturna,Buen Tiempo,Lateral,S/D,Colisión,Ninguna,Faltante,Vegetación,Sin restricción
2018,8,2018-01-07,Domingo,0,23:40:00,,0.0,2,"Moto/Ciclomotor,Moto/Ciclomotor",Rivadavia Y Sarmiento,4,2,1,0,1,0,0,"-30.360821,-61.919978",Calle,,SAN GUILLERMO,San Cristóbal,Hormigón,No existe,XIII,Dentro,Urbana,Ninguna,No existe,Intersección,Bueno,Reducida,"Nocturna,Con luz artificial",Buen Tiempo,Frontal,S/D,Colisión,Ninguna,Vertical,Ninguna,Sin restricción
2018,9,2018-01-07,Domingo,0,16:00:00,,0.0,2,"Moto/Ciclomotor,Automóvil",San Martin Y Moreno,2,1,0,0,1,0,0,"-30.71405, -61.47662",Calle,,MOISÉS VILLE,San Cristóbal,Hormigón,S/D,XIII,Dentro,Urbana,Ninguna,No existe,Recta,Bueno,Buena,Diurna,Buen Tiempo,De alcance,S/D,Colisión,Ninguna,Vertical,Ninguna,Sin restricción
2018,10,2018-01-08,Lunes,0,01:20:00,,0.0,1,Moto/Ciclomotor,Chacabuco Y Bv San Martin,1,1,0,0,0,0,0,"-30.307861111111,-61.230138888889",Calle,,SAN CRISTÓBAL,San Cristóbal,Asfalto,No existe,XIII,Dentro,Urbana,Ninguna,No existe,Recta,Con baches,Buena,"Nocturna,Con luz artificial",Buen Tiempo,S/D,S/D,Caída ocupante,Ninguna,Faltante,Ninguna,Sin restricción
2018,11,2018-01-08,Lunes,0,07:27:00,Ruta Nacional 34,285.0,1,Pickup/Utilitario, ,5,3,1,0,1,0,0,"-30.71444,-61.62010",Ruta,34,PALACIOS,San Cristóbal,Asfalto,Natural,XIII,Fuera,Rural,Otra Señal,No existe,Curva,Bueno,Buena,Diurna,Buen Tiempo,S/D,S/D,Vuelco,Ninguna,Vertical,Ninguna,Sin restricción
2018,12,2018-01-09,Martes,0,11:15:00,,0.0,2,"Automóvil,Moto/Ciclomotor",San Martin Y Garigliani,2,0,1,0,1,0,0,"-30.535198, -61.956830",Calle,,SUARDI,San Cristóbal,Asfalto,No existe,XIII,Dentro,Urbana,Ninguna,No existe,Intersección,Deteriorada,Buena,Diurna,Buen Tiempo,Lateral,S/D,Colisión,Ninguna,Vertical,Cordón divisorio,Sin restricción
2018,13,2018-01-12,Viernes,0,13:45:00,,0.0,2,"Moto/Ciclomotor,Moto/Ciclomotor",Rivadavia Y Ferrocarril Mitre,2,0,2,0,0,0,0,"-30.530300, -61.958214",Calle,,SUARDI,San Cristóbal,Asfalto,No existe,XIII,Dentro,Urbana,Ninguna,No existe,Intersección,Bueno,Buena,Diurna,Buen Tiempo,Lateral,S/D,Colisión,Ninguna,Vertical,Vegetación,Sin restricción
2018,14,2018-01-12,Viernes,0,15:00:00,,0.0,1,Moto/Ciclomotor,9 de Julio Y San Lorenzo,2,2,0,0,0,0,0,"-30.305777777778,-61.241333333333",Calle,,SAN CRISTÓBAL,San Cristóbal,Tierra,No existe,XIII,S/D,Urbana,Ninguna,No funciona,Intersección,Bueno,Buena,Diurna,Buen Tiempo,S/D,S/D,Caída ocupante,Ninguna,Faltante,Ninguna,Sin restricción
2018,15,2018-01-14,Domingo,0,,Ruta Nacional 34,352.0,1,Pickup/Utilitario,San Lorenzo Y 9 de Julio,4,0,0,0,0,0,4,"-30.15905, -61.76652",Ruta,34,LA RUBIA,San Cristóbal,S/D,S/D,XIII,S/D,S/D,Marca Vial,S/D,Recta,Bueno,S/D,S/D,Buen Tiempo,Lateral,S/D,Vuelco,Ninguna,S/D,"Ninguna,S/D",Sin restricción
2018,16,2018-01-12,Viernes,0,13:30:00,,0.0,2,"Moto/Ciclomotor,Pickup/Utilitario",Grl Jose de San Martin Y Juan Lavalle,3,1,0,0,2,0,0,"-33.013765554549, -61.042478561831",Calle,,PUJATO,San Lorenzo,Asfalto,No existe,XVII,S/D,Urbana,Ninguna,No existe,Intersección,Bueno,Buena,Diurna,Buen Tiempo,Lateral,S/D,Colisión,Ninguna,Faltante,Ninguna,S/D
2018,17,2018-01-31,Miercoles,0,20:40:00,,0.0,2,"Moto/Ciclomotor,Bicicleta",GAMBARTE Y TOGLIO,3,2,0,0,1,0,0,"-32.902954,-60.898469",Calle,,ROLDÁN,San Lorenzo,"Tierra,Ripio",No existe,XVII,Dentro,Urbana,Ninguna,No existe,Intersección,Bueno,Buena,Con luz artificial,Buen Tiempo,S/D,Ciclista,Atropello,Ninguna,Faltante,Ninguna,Sin restricción
2018,18,2018-01-28,Domingo,0,,Autopista Nacional 9,328.0,2,"Automóvil,Automóvil",Ruta Nacional 9 Y Acceso 012,3,2,0,0,1,0,0,"-32.908029024483, -60.894857757419",Autopista,9,ROLDÁN,San Lorenzo,Asfalto,Pavimento,XVII,Dentro,Urbana,Ninguna,No funciona,Intersección,Ahuellamiento,Buena,Con luz artificial,Buen Tiempo,Lateral,S/D,Colisión,Ninguna,Vertical,Ninguna,Sin restricción
2018,19,2018-01-23,Martes,0,13:45:00,,0.0,2,"Automóvil,Automóvil",Maciel Y La Pampa,2,1,0,0,1,0,0,"-32.89582, -60.90061",Calle,,ROLDÁN,San Lorenzo,Tierra,No existe,XVII,Dentro,Urbana,Ninguna,No existe,Intersección,Con baches,Buena,Diurna,Buen Tiempo,Lateral,S/D,Colisión,Ninguna,Faltante,Ninguna,Sin restricción
2018,20,2018-01-16,Martes,0,,,0.0,1,Moto/Ciclomotor,1 de Mayo Y Larrea,2,1,0,0,1,0,0,"-32.906902, -60.911900",Calle,,ROLDÁN,San Lorenzo,Asfalto,No existe,XVII,Dentro,Urbana,Ninguna,No existe,Intersección,Bueno,Buena,Diurna,Buen Tiempo,Otro,S/D,Despiste,Ninguna,Faltante,Ninguna,Sin restricción
2018,21,2018-01-13,Sabado,0,06:35:00,,0.0,2,"Automóvil,Pickup/Utilitario",Belgrano Y Bv Sarmiento,3,2,0,0,1,0,0,"-32.901829, -60.906403",Calle,,ROLDÁN,San Lorenzo,Asfalto,No existe,XVII,S/D,Urbana,Ninguna,No existe,Intersección,Bueno,Buena,Diurna,Buen Tiempo,Contra objeto fijo,S/D,Colisión,Ninguna,Faltante,Ninguna,Sin restricción
2018,22,2018-01-10,Miercoles,0,13:30:00,,0.0,2,"Automóvil,Moto/Ciclomotor",Laprida Y GÁLVEZ,2,1,0,0,1,0,0,"-32.894601, -60.901731",Calle,,ROLDÁN,San Lorenzo,Asfalto,Natural,XVII,Dentro,Urbana,Ninguna,No existe,Intersección,Bueno,Buena,Diurna,Buen Tiempo,Lateral,S/D,Colisión,Ninguna,Faltante,Ninguna,Sin restricción
2018,23,2018-01-08,Lunes,0,20:50:00,,0.0,2,"Automóvil,Moto/Ciclomotor",Bv San Martin Y Rivadavia,2,1,0,0,1,0,0,"-32.899988,-60.908779",Avenida,,ROLDÁN,San Lorenzo,Asfalto,No existe,XVII,Dentro,Urbana,Ninguna,No existe,Intersección,Bueno,Buena,Con luz artificial,Buen Tiempo,Lateral,S/D,Colisión,Ninguna,Faltante,Cordón divisorio,Sin restricción
2018,24,2018-01-04,Jueves,0,,Autopista Nacional 9,328.0,2,"Automóvil,Automóvil",Ruta Nacional 9 Y Acceso 012,3,2,0,0,1,0,0,"-32.908061210991, -60.894836299747",Autopista,9,ROLDÁN,San Lorenzo,Asfalto,Pavimento,XVII,S/D,Urbana,Ninguna,No funciona,Cruce,Ahuellamiento,Buena,Diurna,Buen Tiempo,Lateral,S/D,Colisión,Ninguna,Vertical,Guardarrail,Sin restricción
2018,25,2018-01-27,Sabado,0,00:50:00,,0.0,2,"Automóvil,Moto/Ciclomotor",Santiago Y Rosario,3,1,0,0,2,0,0,"-32.9397, -60.65515",Calle,,CAPITÁN BERMÚDEZ,San Lorenzo,Asfalto,S/D,XVII,S/D,Urbana,Ninguna,No existe,Intersección,Bueno,Buena,Nocturna,Buen Tiempo,S/D,S/D,Colisión,Ninguna,S/D,S/D,Sin restricción
2018,26,2018-01-25,Jueves,0,,,0.0,2,"Moto/Ciclomotor,Peatón",Av San Lorenzo Y Rosario,2,1,0,0,1,0,0,"-32.82406, -60.7139",Avenida,,CAPITÁN BERMÚDEZ,San Lorenzo,Asfalto,No existe,XVII,S/D,S/D,S/D,S/D,Intersección,Bueno,S/D,S/D,Buen Tiempo,S/D,Peatón,Atropello,S/D,Vertical,S/D,Sin restricción
2018,27,2018-01-25,Jueves,0,15:00:00,,0.0,2,"Automóvil,Automóvil",Rioja Y Tucuman,2,1,0,0,1,0,0,"-32.82143, -60.71955",Calle,,CAPITÁN BERMÚDEZ,San Lorenzo,Asfalto,S/D,XVII,S/D,Urbana,Ninguna,S/D,Intersección,Bueno,S/D,S/D,Buen Tiempo,S/D,S/D,Colisión,Ninguna,S/D,S/D,S/D
2018,28,2018-01-22,Lunes,0,08:30:00,Ruta Nacional 11,0.0,2,"Automóvil,Moto/Ciclomotor",Av San Lorenzo Y Formosa,3,1,0,0,1,0,1,"-32.81421, -60.71694",Ruta,11,CAPITÁN BERMÚDEZ,San Lorenzo,Asfalto,S/D,XVIII,S/D,Urbana,Ninguna,S/D,Intersección,Bueno,S/D,S/D,Buen Tiempo,S/D,S/D,Colisión,Ninguna,S/D,Ninguna,S/D
2018,29,2018-01-18,Jueves,0,12:50:00,Ruta Nacional 11,0.0,2,"Automóvil,Bicicleta",Av San Lorenzo ,2,1,0,0,1,0,0,"-32.832903,-60.711186",Ruta,11,CAPITÁN BERMÚDEZ,San Lorenzo,S/D,Pavimento,XVII,S/D,Urbana,Ninguna,No existe,Cruce,Bueno,Buena,Atardecer,Buen Tiempo,S/D,S/D,Colisión,Ninguna,Horizontal,Ninguna,S/D
2018,30,2018-01-16,Martes,0,18:40:00,Ruta Provincial 4,0.0,2,"Automóvil,Pickup/Utilitario", ,4,3,0,0,1,0,0,"-30.30602, -61.22503",Ruta,4,SAN CRISTÓBAL,San Cristóbal,Asfalto,Natural,XIII,Dentro,Rural,Ninguna,No existe,Recta,Bueno,Buena,Diurna,Buen Tiempo,De alcance,S/D,Colisión,Ninguna,Horizontal,Ninguna,Sin restricción
2018,31,2018-01-18,Jueves,0,18:00:00,Ruta Nacional 11,0.0,2,"Automóvil,Automóvil",Av San Lorenzo Y Gral Las Heras,2,1,0,0,1,0,0,"-32.812027777778,-60.717611111111",Ruta,11,CAPITÁN BERMÚDEZ,San Lorenzo,Asfalto,S/D,XVII,S/D,Urbana,Ninguna,S/D,S/D,Bueno,Buena,S/D,Buen Tiempo,S/D,S/D,Colisión,Ninguna,Vertical,Ninguna,S/D
2018,32,2018-01-17,Miercoles,0,11:20:00,,0.0,1,Moto/Ciclomotor,J B Justo Y Caseros,2,2,0,0,0,0,0,"-30.31543, -61.23484",Calle,,SAN CRISTÓBAL,San Cristóbal,Asfalto,No existe,XIII,Dentro,Urbana,Ninguna,Funciona,Recta,Bueno,Buena,Diurna,Buen Tiempo,Atropello animal,S/D,Colisión,Ninguna,Faltante,Ninguna,Sin restricción
2018,33,2018-01-21,Domingo,0,06:15:00,,0.0,2,"Automóvil,Moto/Ciclomotor",Caseros 350,3,2,0,0,1,0,0,"-30.319416666667,-61.235805555556",Calle,,SAN CRISTÓBAL,San Cristóbal,Asfalto,No existe,XIII,Dentro,Urbana,Ninguna,No existe,Recta,Bueno,Buena,Diurna,Buen Tiempo,Lateral,S/D,Colisión,Ninguna,Faltante,Ninguna,Sin restricción
2018,34,2018-01-15,Lunes,0,09:30:00,Ruta Provincial Brigadier E.López,8.0,2,"Automóvil,Pickup/Utilitario",Angel Marino Gervaso ,2,1,0,0,1,0,0,"-32.820950,-60.740725",Ruta,Brigadier E.López,CAPITÁN BERMÚDEZ,San Lorenzo,S/D,Ripio,XVII,S/D,S/D,Policía de tránsito,S/D,Otro,S/D,Buena,Diurna,Buen Tiempo,S/D,S/D,Colisión,S/D,S/D,Ninguna,S/D
2018,35,2018-01-13,Sabado,0,20:30:00,,0.0,2,"Moto/Ciclomotor,Automóvil",Pte Peron Y Av San Lorenzo,2,1,0,0,1,0,0,"-32.822122, -60.714595",Calle,,CAPITÁN BERMÚDEZ,San Lorenzo,Asfalto,Pavimento,XVII,S/D,Urbana,Ninguna,S/D,Intersección,Bueno,S/D,Nocturna,Buen Tiempo,S/D,S/D,Colisión,Ninguna,S/D,S/D,S/D
2018,36,2018-01-22,Lunes,0,20:20:00,,0.0,2,"Automóvil,Moto/Ciclomotor",J B Justo Y Pueyrredon,2,1,0,0,1,0,0,"-30.31567, -61.23346",Calle,,SAN CRISTÓBAL,San Cristóbal,Asfalto,No existe,XIII,Dentro,Urbana,Ninguna,No existe,Intersección,Bueno,Buena,Diurna,Buen Tiempo,Lateral,S/D,Colisión,Ninguna,Faltante,Ninguna,Sin restricción
2018,37,2018-01-09,Martes,0,,,0.0,2,"Bicicleta,Automóvil",2 de Abril Y Gral Paz,2,1,0,0,1,0,0,"-32.819746, -60.718953",S/D,,CAPITÁN BERMÚDEZ,San Lorenzo,Asfalto,Pavimento,XVII,S/D,S/D,Ninguna,No existe,Recta,Bueno,Buena,Amanecer,Buen Tiempo,S/D,Ciclista,Atropello,Ninguna,Faltante,S/D,S/D
2018,38,2018-01-31,Miercoles,0,15:35:00,,0.0,2,"Moto/Ciclomotor,Otros",Juan Semino Y Bermejo,2,0,1,0,1,0,0,"-32.850635,-61.154770",Calle,,CARCARAÑÁ,San Lorenzo,Ripio,No existe,XVII,S/D,Urbana,Ninguna,No existe,Intersección,Deteriorada,Buena,Diurna,Buen Tiempo,Frontal,S/D,Colisión,Ninguna,Faltante,Ninguna,Sin restricción
2018,39,2018-01-08,Lunes,0,12:30:00,,0.0,2,"Moto/Ciclomotor,Moto/Ciclomotor",Juan Semino Y Sarmiento,2,1,1,0,0,0,0,"-32.857442, -61.156477",Calle,,CARCARAÑÁ,San Lorenzo,Asfalto,S/D,XVII,Dentro,Urbana,Ninguna,No existe,Intersección,Bueno,Buena,Diurna,Buen Tiempo,Frontal,S/D,Colisión,Ninguna,Faltante,Ninguna,Sin restricción
2018,40,2018-01-28,Domingo,0,20:45:00,Autopista Nacional 9,352.0,2,"Moto/Ciclomotor,Transporte de Pasajeros",Ruta Nac 9 Y Tucuman,3,1,0,0,2,0,0,"-32.863941, -61.142445",Autopista,9,CARCARAÑÁ,San Lorenzo,Asfalto,Natural,XVII,Dentro,Urbana,Ninguna,S/D,Recta,Bueno,S/D,Con luz artificial,Buen Tiempo,Lateral,S/D,Colisión,Ninguna,S/D,Ninguna,Sin restricción
2018,41,2018-01-30,Martes,0,19:40:00,,0.0,2,"Automóvil,Moto/Ciclomotor",Arenales Y Pellegrini,2,1,0,0,1,0,0,"-32.780773,-60.729785",Calle,,FRAY LUIS BELTRÁN,San Lorenzo,Asfalto,No existe,XVII,Dentro,Urbana,Ninguna,No existe,Intersección,Con baches,Buena,Diurna,Buen Tiempo,Lateral,S/D,Colisión,Agua,Faltante,Ninguna,Sin restricción
2018,42,2018-01-24,Miercoles,0,07:05:00,Autopista Provincial Brigadier E.López,11.0,2,"Transporte de Pasajeros Urbano (> 8 asientos),Moto/Ciclomotor",Autopista Sta Fe/Rosario 11,2,1,0,0,1,0,0,"-32.797462, -60.742786",Autopista,Brigadier E.López,FRAY LUIS BELTRÁN,San Lorenzo,Asfalto,S/D,XVII,Dentro,Rural,Ninguna,S/D,Recta,Bueno,S/D,S/D,Otro,Lateral,S/D,Colisión,Ninguna,S/D,Vegetación,Sin restricción
2018,43,2018-01-20,Sabado,0,21:30:00,,0.0,2,"Automóvil,Moto/Ciclomotor",Av San Martin Y Las Heras,2,1,0,0,1,0,0,"-32.80071, -60.721",S/D,,FRAY LUIS BELTRÁN,San Lorenzo,Asfalto,Pavimento,XVII,S/D,Urbana,Ninguna,No existe,Intersección,Bueno,Buena,Nocturna,Buen Tiempo,Lateral,S/D,Colisión,Ninguna,Faltante,Ninguna,Sin restricción
2018,44,2018-01-07,Domingo,0,08:50:00,,0.0,1,Automóvil,Gral Paz Y Av Marmol,1,1,0,0,0,0,0,"-32.833083333333,-60.716722222222",Calle,,CAPITÁN BERMÚDEZ,San Lorenzo,Asfalto,Pavimento,XVII,Dentro,Urbana,Ninguna,No existe,Recta,Con baches,Buena,Amanecer,Buen Tiempo,Contra objeto fijo,S/D,Colisión,Ninguna,Faltante,Ninguna,Sin restricción
2018,45,2018-01-07,Domingo,0,08:50:00,,0.0,2,"Automóvil,Pickup/Utilitario",Angel Marino Gervaso ,2,1,0,0,1,0,0,"-32.820933, -60.740728",Calle,,CAPITÁN BERMÚDEZ,San Lorenzo,Asfalto,S/D,XVII,S/D,Urbana,Ninguna,S/D,Recta,S/D,S/D,S/D,Buen Tiempo,Lateral,S/D,Colisión,S/D,S/D,Ninguna,Sin restricción
2018,46,2018-01-24,Miercoles,0,03:30:00,,0.0,1,Automóvil,Bv Mariano Moreno 600,2,2,0,0,0,0,0,"-30.317055555556,-61.232472222222",Calle,,SAN CRISTÓBAL,San Cristóbal,Asfalto,No existe,XIII,Dentro,Urbana,Ninguna,No existe,Recta,Bueno,Buena,"Nocturna,Con luz artificial",Buen Tiempo,Contra objeto fijo,S/D,"Colisión,Despiste",Ninguna,Faltante,Ninguna,Sin restricción
2018,47,2018-01-20,Sabado,0,20:30:00,,0.0,2,"Automóvil,Peatón",Yapeyu Y Mitre,2,1,0,0,1,0,0,"-32.7867, -60.72846",Calle,,FRAY LUIS BELTRÁN,San Lorenzo,Asfalto,No existe,XVII,Dentro,Urbana,Ninguna,No existe,Intersección,Bueno,Buena,Atardecer,Buen Tiempo,S/D,Peatón,Atropello,Ninguna,S/D,Ninguna,Sin restricción
2018,48,2018-01-25,Jueves,0,12:45:00,,0.0,2,"Automóvil,Moto/Ciclomotor",Azcuenaga Y Cochabamba,2,1,0,0,1,0,0,"-30.303555555556,-61.227722222222",Calle,,SAN CRISTÓBAL,San Cristóbal,"Tierra,Ripio",No existe,XIII,Dentro,Urbana,Ninguna,No existe,Intersección,Otro,Buena,Diurna,Buen Tiempo,Frontal,S/D,Colisión,Ninguna,Faltante,Ninguna,Sin restricción
2018,49,2018-01-20,Sabado,0,19:10:00,,0.0,2,"Pickup/Utilitario,Bicicleta",Guayaquil Y Mitre,2,1,0,0,1,0,0,"-32.78767, -60.72817",Calle,,FRAY LUIS BELTRÁN,San Lorenzo,Asfalto,No existe,XVII,Dentro,Urbana,S/D,No existe,Intersección,Bueno,Buena,Diurna,Buen Tiempo,Lateral,S/D,Colisión,Ninguna,S/D,Ninguna,Sin restricción
2018,50,2018-01-30,Martes,0,13:30:00,,0.0,2,"Pickup/Utilitario,Moto/Ciclomotor",Gral San Martin Y Rivadavia,2,1,0,0,1,0,0,"-30.358567,-61.919433",Avenida,,SAN GUILLERMO,San Cristóbal,Hormigón,Natural,XIII,Dentro,Urbana,Ninguna,No existe,Recta,Bueno,Buena,Diurna,Buen Tiempo,Lateral,S/D,Colisión,Ninguna,Faltante,Línea divisoria pintada,Sin restricción
2018,51,2018-01-20,Sabado,0,18:30:00,,0.0,2,"Moto/Ciclomotor,Moto/Ciclomotor",Dorrego Y Julio Roca,2,2,0,0,0,0,0,"-32.78294,-60.73005",Calle,,FRAY LUIS BELTRÁN,San Lorenzo,Asfalto,No existe,XVII,Dentro,Urbana,Ninguna,No existe,Intersección,Bueno,Buena,Diurna,Buen Tiempo,Lateral,S/D,Colisión,Ninguna,Faltante,Ninguna,Sin restricción
2018,52,2018-01-29,Lunes,0,07:10:00,,0.0,2,"Automóvil,Moto/Ciclomotor",Gral Paz Y Chacabuco,2,1,0,0,1,0,0,"-30.302138888889,-61.228777777778",Calle,,SAN CRISTÓBAL,San Cristóbal,"Tierra,Ripio",No existe,XIII,Dentro,Urbana,Ninguna,No existe,Intersección,Resbaladiza,Buena,Diurna,Buen Tiempo,Frontal,S/D,Colisión,Material Suelto,Faltante,Ninguna,Sin restricción
2018,53,2018-01-29,Lunes,0,21:40:00,,0.0,2,"Moto/Ciclomotor,Pickup/Utilitario",Urquiza Y Bv Rivadavia,4,1,0,0,3,0,0,"-30.30325,-61.242111111111",Calle,,SAN CRISTÓBAL,San Cristóbal,"Asfalto,Ripio",No existe,XIII,Dentro,Urbana,Ninguna,No existe,Intersección,Bueno,Buena,Nocturna,Buen Tiempo,Lateral,S/D,Colisión,Ninguna,Faltante,Ninguna,Sin restricción
2018,54,2018-01-20,Sabado,0,06:30:00,Autopista Provincial Brigadier E.López,12.0,1,Automóvil,Autopista Sta Fe/Rosario 12,1,1,0,0,0,0,0,"-32.797730138615, -60.742836872749",Autopista,Brigadier E.López,FRAY LUIS BELTRÁN,San Lorenzo,Asfalto,Pavimento,XVII,S/D,Urbana,Ninguna,No existe,Recta,Bueno,Buena,Amanecer,Buen Tiempo,Otro,S/D,Vuelco,S/D,S/D,"Guardarrail,Vegetación",Sin restricción
2018,55,2018-01-07,Domingo,0,16:45:00,Ruta Nacional 11,0.0,2,"Moto/Ciclomotor,Moto/Ciclomotor",Av San Martin Y Santa Fe,2,1,0,0,1,0,0,"-32.790165,-60.724177",Ruta,11,FRAY LUIS BELTRÁN,San Lorenzo,Asfalto,Pavimento,XVII,Dentro,Urbana,Policía de tránsito,No existe,Intersección,Bueno,Buena,Diurna,Buen Tiempo,Lateral,S/D,Colisión,Ninguna,S/D,Ninguna,Sin restricción
2018,56,2018-01-28,Domingo,0,18:40:00,,0.0,2,"Moto/Ciclomotor,Moto/Ciclomotor",Bolivia Y Bv Gral Roca,2,2,0,0,0,0,0,"-32.697349,-60.728422",Calle,,PUERTO SAN MARTÍN,San Lorenzo,Asfalto,No existe,XVII,Dentro,Urbana,Ninguna,No existe,Intersección,Bueno,Buena,Atardecer,Buen Tiempo,Lateral,S/D,Colisión,Ninguna,Horizontal,Ninguna,Sin restricción
2018,57,2018-01-02,Martes,0,11:50:00,,0.0,2,"Moto/Ciclomotor,Moto/Ciclomotor",12 de Octubre Y Santa Fe,2,1,0,0,1,0,0,"-29.234222222222,-61.770166666667",Calle,,TOSTADO,9 de Julio,Asfalto,No existe,XII,S/D,Urbana,Ninguna,No existe,Intersección,Bueno,Buena,Diurna,Buen Tiempo,Lateral,S/D,Colisión,Ninguna,Faltante,Ninguna,Sin restricción
2018,58,2018-01-20,Sabado,0,22:10:00,Ruta Nacional 175,0.0,2,"Automóvil,Moto/Ciclomotor",Cordoba Y Sgto Cabral,3,2,0,0,1,0,0,"-32.71661, -60.7363",Ruta,175,PUERTO SAN MARTÍN,San Lorenzo,Asfalto,No existe,XVII,S/D,Urbana,Ninguna,No existe,Intersección,Bueno,Buena,Nocturna,Buen Tiempo,Lateral,S/D,Colisión,Ninguna,Faltante,Ninguna,Sin restricción
2018,59,2018-01-05,Viernes,0,21:00:00,,0.0,2,"Moto/Ciclomotor,Moto/Ciclomotor",La Pampa Y Formosa,3,3,0,0,0,0,0,"-29.223527777778,-61.765944444444",Calle,,TOSTADO,9 de Julio,Ripio,S/D,XII,S/D,Urbana,Ninguna,S/D,Intersección,Bueno,S/D,S/D,Buen Tiempo,Lateral,S/D,Colisión,Ninguna,Faltante,Ninguna,Sin restricción
2018,60,2018-01-18,Jueves,0,23:55:00,,0.0,2,"Moto/Ciclomotor,Automóvil",Reconquista Y Sarmiento,3,2,0,0,1,0,0,"-32.71353, -60.7378",Calle,,PUERTO SAN MARTÍN,San Lorenzo,Asfalto,No existe,XVII,Dentro,Urbana,Ninguna,No existe,Intersección,Bueno,Buena,Nocturna,Buen Tiempo,S/D,S/D,Colisión,Ninguna,Horizontal,Ninguna,Sin restricción
2018,61,2018-01-16,Martes,0,11:15:00,,0.0,2,"Moto/Ciclomotor,Pickup/Utilitario",Pte Juan D Peron Y Chile,2,1,0,0,1,0,0,"-29.2235,-61.768527777778",Calle,,TOSTADO,9 de Julio,Asfalto,Pavimento,XII,S/D,Urbana,Ninguna,No existe,Intersección,Bueno,Reducida,"Nocturna,Con luz artificial",Buen Tiempo,S/D,S/D,Colisión,Ninguna,S/D,Ninguna,Sin restricción
