"id_distrito","departamento","distrito","Sexo","Grupo de edad","Nacionalidad","Población"
"0832","Castellanos","Bauer y Sigel","Varones","de 30 a 34 años","Argentina",13
"0832","Castellanos","Bauer y Sigel","Varones","de 35 a 39 años","Argentina",15
"0832","Castellanos","Bauer y Sigel","Varones","de 40 a 44 años","Argentina",23
"0832","Castellanos","Bauer y Sigel","Varones","de 45 a 49 años","Argentina",14
"0832","Castellanos","Bauer y Sigel","Varones","de 50 a 54 años","Argentina",12
"0832","Castellanos","Bauer y Sigel","Varones","de 55 a 59 años","Argentina",17
"0832","Castellanos","Bauer y Sigel","Varones","de 60 a 64 años","Argentina",9
"0832","Castellanos","Bauer y Sigel","Varones","de 65 a 69 años","Argentina",10
"0832","Castellanos","Bauer y Sigel","Varones","de 70 a 74 años","Argentina",9
"0832","Castellanos","Bauer y Sigel","Varones","de 75 a 79 años","Argentina",7
"0832","Castellanos","Bauer y Sigel","Varones","de 80 y más años","Argentina",7
"0832","Castellanos","Bauer y Sigel","Mujeres","de 00 a 04 años","Argentina",10
"0832","Castellanos","Bauer y Sigel","Mujeres","de 05 a 09 años","Argentina",16
"0832","Castellanos","Bauer y Sigel","Mujeres","de 10 a 14 años","Argentina",20
"0832","Castellanos","Bauer y Sigel","Mujeres","de 10 a 14 años","Otros",1
"0832","Castellanos","Bauer y Sigel","Mujeres","de 15 a 19 años","Argentina",25
"0832","Castellanos","Bauer y Sigel","Mujeres","de 20 a 24 años","Argentina",17
"0832","Castellanos","Bauer y Sigel","Mujeres","de 25 a 29 años","Argentina",13
"0832","Castellanos","Bauer y Sigel","Mujeres","de 30 a 34 años","Argentina",15
"0832","Castellanos","Bauer y Sigel","Mujeres","de 35 a 39 años","Argentina",19
"0832","Castellanos","Bauer y Sigel","Mujeres","de 40 a 44 años","Argentina",10
"0832","Castellanos","Bauer y Sigel","Mujeres","de 45 a 49 años","Argentina",11
"0832","Castellanos","Bauer y Sigel","Mujeres","de 50 a 54 años","Argentina",7
"0832","Castellanos","Bauer y Sigel","Mujeres","de 50 a 54 años","Otros",1
"0832","Castellanos","Bauer y Sigel","Mujeres","de 55 a 59 años","Argentina",11
"0832","Castellanos","Bauer y Sigel","Mujeres","de 60 a 64 años","Argentina",10
"0832","Castellanos","Bauer y Sigel","Mujeres","de 65 a 69 años","Argentina",13
"0832","Castellanos","Bauer y Sigel","Mujeres","de 70 a 74 años","Argentina",8
"0832","Castellanos","Bauer y Sigel","Mujeres","de 75 a 79 años","Argentina",7
"0832","Castellanos","Bauer y Sigel","Mujeres","de 80 y más años","Argentina",9
"0825","Castellanos","Bella Italia","Varones","de 00 a 04 años","Argentina",88
"0825","Castellanos","Bella Italia","Varones","de 05 a 09 años","Argentina",76
"0825","Castellanos","Bella Italia","Varones","de 10 a 14 años","Argentina",74
"0825","Castellanos","Bella Italia","Varones","de 15 a 19 años","Argentina",51
"0825","Castellanos","Bella Italia","Varones","de 20 a 24 años","Argentina",50
"0825","Castellanos","Bella Italia","Varones","de 25 a 29 años","Argentina",43
"0825","Castellanos","Bella Italia","Varones","de 30 a 34 años","Argentina",74
"0825","Castellanos","Bella Italia","Varones","de 35 a 39 años","Argentina",60
"0825","Castellanos","Bella Italia","Varones","de 40 a 44 años","Argentina",53
"0825","Castellanos","Bella Italia","Varones","de 45 a 49 años","Argentina",32
"0825","Castellanos","Bella Italia","Varones","de 50 a 54 años","Argentina",33
"0825","Castellanos","Bella Italia","Varones","de 55 a 59 años","Argentina",36
"0825","Castellanos","Bella Italia","Varones","de 55 a 59 años","Otros",1
"0825","Castellanos","Bella Italia","Varones","de 60 a 64 años","Argentina",21
"0825","Castellanos","Bella Italia","Varones","de 65 a 69 años","Argentina",10
"0825","Castellanos","Bella Italia","Varones","de 70 a 74 años","Argentina",8
"0825","Castellanos","Bella Italia","Varones","de 75 a 79 años","Argentina",7
"0825","Castellanos","Bella Italia","Varones","de 80 y más años","Argentina",4
"0825","Castellanos","Bella Italia","Mujeres","de 00 a 04 años","Argentina",63
"0825","Castellanos","Bella Italia","Mujeres","de 05 a 09 años","Argentina",74
"0825","Castellanos","Bella Italia","Mujeres","de 05 a 09 años","Otros",1
"0825","Castellanos","Bella Italia","Mujeres","de 10 a 14 años","Argentina",56
"0825","Castellanos","Bella Italia","Mujeres","de 15 a 19 años","Argentina",51
"0825","Castellanos","Bella Italia","Mujeres","de 20 a 24 años","Argentina",45
"0825","Castellanos","Bella Italia","Mujeres","de 25 a 29 años","Argentina",41
"0825","Castellanos","Bella Italia","Mujeres","de 30 a 34 años","Argentina",62
"0825","Castellanos","Bella Italia","Mujeres","de 35 a 39 años","Argentina",56
"0825","Castellanos","Bella Italia","Mujeres","de 35 a 39 años","Otros",1
"0825","Castellanos","Bella Italia","Mujeres","de 40 a 44 años","Argentina",49
"0825","Castellanos","Bella Italia","Mujeres","de 45 a 49 años","Argentina",24
"0825","Castellanos","Bella Italia","Mujeres","de 50 a 54 años","Argentina",30
"0825","Castellanos","Bella Italia","Mujeres","de 55 a 59 años","Argentina",20
"0825","Castellanos","Bella Italia","Mujeres","de 60 a 64 años","Argentina",13
"0825","Castellanos","Bella Italia","Mujeres","de 65 a 69 años","Argentina",16
"0825","Castellanos","Bella Italia","Mujeres","de 70 a 74 años","Argentina",8
"0825","Castellanos","Bella Italia","Mujeres","de 75 a 79 años","Argentina",7
"0825","Castellanos","Bella Italia","Mujeres","de 80 y más años","Argentina",9
"0810","Castellanos","Colonia Aldao","Varones","de 00 a 04 años","Argentina",99
"0810","Castellanos","Colonia Aldao","Varones","de 05 a 09 años","Argentina",107
"0810","Castellanos","Colonia Aldao","Varones","de 10 a 14 años","Argentina",82
"0810","Castellanos","Colonia Aldao","Varones","de 15 a 19 años","Argentina",101
